Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,1,-0.9333333333333333,0,60.0,1721136,1.22669,0.0,1,-0.9333333333333333,0,1.22669,SAT,,10.375,
2,1,1,-1.0,0,60.0,2670956,1.08701,0.0,1,-1.0,1,2.3137,SAT,,8.074,
3,2,1,1.0E9,0,60.0,1721136,0.0,0.0,-1,1.0E9,1,2.3137,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.569,
4,1,1,-0.9333333333333333,0,60.0,5002182,1.04124,0.0,1,-0.9333333333333333,1,3.35494,SAT,,7.467,
5,3,1,-0.26666666666666666,0,60.0,1721136,1.19067,0.0,1,-0.26666666666666666,1,4.54561,SAT,,7.512,
6,1,1,-1.0,0,60.0,619260,0.995305,0.0,1,-1.0,2,5.540915,SAT,,7.317,
7,4,1,1.0E9,0,60.0,5002182,0.0,0.0,-1,1.0E9,2,5.540915,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.37,
8,1,1,-0.9333333333333333,0,60.0,2249580,0.984071,0.0,1,-0.9333333333333333,2,6.524986,SAT,,7.288,
9,5,1,1.0E9,0,60.0,2249580,0.0,0.0,-1,1.0E9,2,6.524986,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.31,
10,1,1,-0.9666666666666667,0,60.0,2519481,0.969092,0.0,1,-0.9666666666666667,3,7.494078,SAT,,7.276,
11,6,1,1.0E9,0,60.0,2670956,0.0,0.0,-1,1.0E9,3,7.494078,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.283,
12,1,1,-1.0,0,60.0,2911897,0.956472,0.0,1,-1.0,3,8.45055,SAT,,7.279,
13,7,1,1.0E9,0,60.0,2249580,0.0,0.0,-1,1.0E9,3,8.45055,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.31,
14,1,1,-0.8,0,60.0,2901772,0.965608,0.0,1,-0.8,4,9.416158,SAT,,7.433,
