Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,1,-0.9666666666666667,0,60.0,6652401,1.2019,0.0,1,-0.9666666666666667,0,1.2019,SAT,,10.405,
2,1,1,-1.0,0,60.0,16510711,1.08515,0.0,1,-1.0,1,2.28705,SAT,,8.114,
3,2,1,1.0E9,0,60.0,6652401,0.0,0.0,-1,1.0E9,1,2.28705,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.555,
4,1,1,-0.8333333333333334,0,60.0,7786716,1.05227,0.0,1,-0.8333333333333334,1,3.33932,SAT,,7.471,
5,3,1,-0.3,0,60.0,6652401,1.06546,0.0,1,-0.3,1,4.40478,SAT,,7.41,
6,1,1,-0.9666666666666667,0,60.0,10442784,1.00914,0.0,1,-0.9666666666666667,2,5.413919999999999,SAT,,7.332,
7,4,1,1.0E9,0,60.0,16510711,0.0,0.0,-1,1.0E9,2,5.413919999999999,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.38,
8,1,1,-0.9,0,60.0,11576637,0.958729,0.0,1,-0.9,2,6.372648999999999,SAT,,7.173,
9,5,1,1.0E9,0,60.0,10442784,0.0,0.0,-1,1.0E9,2,6.372648999999999,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.295,
10,1,1,-0.9666666666666667,0,60.0,11652140,0.994434,0.0,1,-0.9666666666666667,3,7.367082999999999,SAT,,7.293,
11,6,1,1.0E9,0,60.0,11652140,0.0,0.0,-1,1.0E9,3,7.367082999999999,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.289,
12,1,1,-0.9333333333333333,0,60.0,8841545,0.997833,0.0,1,-0.9333333333333333,3,8.364916,SAT,,7.284,
13,7,1,1.0E9,0,60.0,16510711,0.0,0.0,-1,1.0E9,3,8.364916,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.277,
14,1,1,-0.9666666666666667,0,60.0,949137,1.03307,0.0,1,-0.9666666666666667,4,9.397986,SAT,,7.421,
15,8,1,1.0E9,0,60.0,6652401,0.0,0.0,-1,1.0E9,4,9.397986,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.422,
16,1,1,-0.9666666666666667,0,60.0,93886,1.00956,0.0,1,-0.9666666666666667,4,10.407546,SAT,,7.766,
17,9,1,-0.23333333333333334,0,60.0,949137,1.21281,0.0,1,-0.23333333333333334,4,11.620356,SAT,,7.464,
18,1,1,-0.9,0,60.0,3624409,0.967155,0.0,1,-0.9,5,12.587511,SAT,,7.301,
19,10,1,1.0E9,0,60.0,3624409,0.0,0.0,-1,1.0E9,5,12.587511,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.372,
20,1,1,-1.0,0,60.0,6678859,0.977654,0.0,1,-1.0,5,13.565164999999999,SAT,,7.339,
21,11,1,1.0E9,0,60.0,6652401,0.0,0.0,-1,1.0E9,5,13.565164999999999,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.304,
22,1,1,-0.9333333333333333,0,60.0,14001075,1.04791,0.0,1,-0.9333333333333333,6,14.613074999999998,SAT,,7.391,
23,12,1,-1.0,0,60.0,16510711,1.01235,0.0,1,-1.0,6,15.625424999999998,SAT,,7.375,
24,12,1,-0.9333333333333333,0,60.0,11652140,1.01459,0.0,1,-0.9333333333333333,6,16.640015,SAT,,7.292,
25,12,1,-0.9,0,60.0,11576637,1.01493,0.0,1,-0.9,6,17.654944999999998,SAT,,7.316,
26,12,1,-0.9333333333333333,0,60.0,8841545,1.01226,0.0,1,-0.9333333333333333,6,18.667205,SAT,,7.412,
27,12,1,-0.9333333333333333,0,60.0,14001075,1.02345,0.0,1,-0.9333333333333333,6,19.690655,SAT,,7.393,
28,12,1,-0.8666666666666667,0,60.0,7786716,1.03006,0.0,1,-0.8666666666666667,6,20.720715,SAT,,7.444,
29,12,1,-0.8666666666666667,0,60.0,3624409,0.994455,0.0,1,-0.8666666666666667,6,21.715169999999997,SAT,,7.489,
30,1,1,-0.9333333333333333,0,60.0,8263117,0.998511,0.0,1,-0.9333333333333333,6,22.713680999999998,SAT,,7.45,
31,13,1,1.0E9,0,60.0,3624409,0.0,0.0,-1,1.0E9,6,22.713680999999998,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.523,
32,1,1,-0.9333333333333333,0,60.0,12363807,1.00423,0.0,1,-0.9333333333333333,7,23.717910999999997,SAT,,7.427,
