Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,1,-0.9666666666666667,0,60.0,8792767,1.01742,0.0,1,-0.9666666666666667,0,1.01742,SAT,,9.584,
2,1,1,-0.9666666666666667,0,60.0,13794010,0.96641,0.0,1,-0.9666666666666667,1,1.98383,SAT,,7.959,
3,2,1,1.0E9,0,60.0,13794010,0.0,0.0,-1,1.0E9,1,1.98383,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.356,
4,1,1,-1.0,0,60.0,12632380,0.960127,0.0,1,-1.0,1,2.943957,SAT,,7.295,
5,3,1,1.0E9,0,60.0,13794010,0.0,0.0,-1,1.0E9,1,2.943957,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.333,
6,1,1,-0.9333333333333333,0,60.0,11794476,0.958888,0.0,1,-0.9333333333333333,2,3.902845,SAT,,7.632,
7,4,1,1.0E9,0,60.0,12632380,0.0,0.0,-1,1.0E9,2,3.902845,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.319,
8,1,1,-0.9666666666666667,0,60.0,14574700,0.969707,0.0,1,-0.9666666666666667,2,4.872552,SAT,,7.279,
9,5,1,1.0E9,0,60.0,11794476,0.0,0.0,-1,1.0E9,2,4.872552,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.35,
10,1,1,-1.0,0,60.0,10166135,0.964318,0.0,1,-1.0,3,5.836869999999999,SAT,,7.352,
11,6,1,1.0E9,0,60.0,12632380,0.0,0.0,-1,1.0E9,3,5.836869999999999,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.293,
12,1,1,-0.9666666666666667,0,60.0,7673398,0.958221,0.0,1,-0.9666666666666667,3,6.795090999999999,SAT,,7.29,
13,7,1,1.0E9,0,60.0,12632380,0.0,0.0,-1,1.0E9,3,6.795090999999999,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.396,
14,1,1,-0.9333333333333333,0,60.0,8720656,0.974888,0.0,1,-0.9333333333333333,4,7.769978999999999,SAT,,7.382,
15,8,1,-0.16666666666666666,0,60.0,12632380,0.899604,0.0,1,-0.16666666666666666,4,8.669583,SAT,,7.179,
16,1,1,-0.9333333333333333,0,60.0,3494639,0.950555,0.0,1,-0.9333333333333333,4,9.620137999999999,SAT,,7.283,
17,9,1,1.0E9,0,60.0,8720656,0.0,0.0,-1,1.0E9,4,9.620137999999999,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.253,
18,1,1,-0.9333333333333333,0,60.0,3476683,0.941342,0.0,1,-0.9333333333333333,5,10.56148,SAT,,7.399,
19,10,1,1.0E9,0,60.0,8720656,0.0,0.0,-1,1.0E9,5,10.56148,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.297,
20,1,1,-1.0,0,60.0,1865372,0.937231,0.0,1,-1.0,5,11.498711,SAT,,7.823,
21,11,1,1.0E9,0,60.0,1865372,0.0,0.0,-1,1.0E9,5,11.498711,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.314,
22,1,1,-0.9666666666666667,0,60.0,15313704,0.926398,0.0,1,-0.9666666666666667,6,12.425109,SAT,,7.161,
23,12,1,-0.9333333333333333,0,60.0,3476683,0.988166,0.0,1,-0.9333333333333333,6,13.413275,SAT,,7.266,
24,1,1,-1.0,0,60.0,2248053,0.937963,0.0,1,-1.0,6,14.351238,SAT,,7.373,
25,13,1,1.0E9,0,60.0,8792767,0.0,0.0,-1,1.0E9,6,14.351238,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.338,
26,1,1,-0.9,0,60.0,13688243,0.949658,0.0,1,-0.9,7,15.300896,SAT,,7.261,
27,14,1,-0.9666666666666667,0,60.0,7673398,0.93892,0.0,1,-0.9666666666666667,7,16.239816,SAT,,7.435,
28,14,1,-1.0,0,60.0,10166135,0.937504,0.0,1,-1.0,7,17.17732,SAT,,7.76,
29,14,1,-0.9,0,60.0,11794476,0.946345,0.0,1,-0.9,7,18.123665000000003,SAT,,7.246,
30,1,1,-0.9333333333333333,0,60.0,11360484,0.940221,0.0,1,-0.9333333333333333,7,19.063886000000004,SAT,,7.251,
31,15,1,1.0E9,0,60.0,8720656,0.0,0.0,-1,1.0E9,7,19.063886000000004,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.265,
32,1,1,-1.0,0,60.0,12089153,0.931698,0.0,1,-1.0,8,19.995584000000004,SAT,,7.182,
33,16,1,-1.0,0,60.0,12632380,0.921484,0.0,1,-1.0,8,20.917068000000004,SAT,,7.155,
34,16,1,-0.9333333333333333,0,60.0,13688243,0.94403,0.0,1,-0.9333333333333333,8,21.861098000000005,SAT,,7.236,
35,16,1,-0.9666666666666667,0,60.0,8720656,0.947144,0.0,1,-0.9666666666666667,8,22.808242000000007,SAT,,7.258,
36,16,1,-0.9666666666666667,0,60.0,2248053,0.932805,0.0,1,-0.9666666666666667,8,23.741047000000005,SAT,,8.231,
37,16,1,-0.9666666666666667,0,60.0,13794010,0.950033,0.0,1,-0.9666666666666667,8,24.691080000000007,SAT,,7.255,
38,16,1,-0.9333333333333333,0,60.0,11360484,0.937118,0.0,1,-0.9333333333333333,8,25.62819800000001,SAT,,7.24,
39,16,1,-0.9666666666666667,0,60.0,14574700,0.99573,0.0,1,-0.9666666666666667,8,26.623928000000006,SAT,,7.855,
40,1,1,-0.9333333333333333,0,60.0,4643227,0.941411,0.0,1,-0.9333333333333333,8,27.565339000000005,SAT,,7.329,
41,17,1,1.0E9,0,60.0,8792767,0.0,0.0,-1,1.0E9,8,27.565339000000005,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.249,
42,1,1,-0.9666666666666667,0,60.0,9417037,0.931315,0.0,1,-0.9666666666666667,9,28.496654000000007,SAT,,7.166,
43,18,1,1.0E9,0,60.0,2248053,0.0,0.0,-1,1.0E9,9,28.496654000000007,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.267,
44,1,1,-1.0,0,60.0,4309701,0.93608,0.0,1,-1.0,9,29.432734000000007,SAT,,7.246,
45,19,1,1.0E9,0,60.0,12632380,0.0,0.0,-1,1.0E9,9,29.432734000000007,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.254,
46,1,1,-0.9333333333333333,0,60.0,12892141,0.94547,0.0,1,-0.9333333333333333,10,30.378204000000007,SAT,,7.23,
47,20,1,1.0E9,0,60.0,12892141,0.0,0.0,-1,1.0E9,10,30.378204000000007,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.261,
48,1,1,-0.9,0,60.0,6380708,0.927332,0.0,1,-0.9,10,31.305536000000007,SAT,,7.145,
49,21,1,1.0E9,0,60.0,12892141,0.0,0.0,-1,1.0E9,10,31.305536000000007,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.28,
50,1,1,-0.9,0,60.0,10568255,0.935179,0.0,1,-0.9,11,32.24071500000001,SAT,,7.249,
51,22,1,-0.3333333333333333,0,60.0,10166135,1.16116,0.0,1,-0.3333333333333333,11,33.40187500000001,SAT,,7.447,
52,1,1,-1.0,0,60.0,7295337,0.926118,0.0,1,-1.0,11,34.32799300000001,SAT,,7.159,
53,23,1,-0.3,0,60.0,9417037,0.858234,0.0,1,-0.3,11,35.18622700000002,SAT,,7.121,
54,1,1,-1.0,0,60.0,933951,0.925556,0.0,1,-1.0,12,36.11178300000002,SAT,,7.265,
55,24,1,1.0E9,0,60.0,1865372,0.0,0.0,-1,1.0E9,12,36.11178300000002,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.266,
56,1,1,-0.9666666666666667,0,60.0,6980494,0.92771,0.0,1,-0.9666666666666667,12,37.039493000000014,SAT,,7.244,
57,25,1,1.0E9,0,60.0,8720656,0.0,0.0,-1,1.0E9,12,37.039493000000014,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.245,
58,1,1,-0.9333333333333333,0,60.0,3971554,0.925914,0.0,1,-0.9333333333333333,13,37.96540700000001,SAT,,7.138,
59,26,1,1.0E9,0,60.0,2248053,0.0,0.0,-1,1.0E9,13,37.96540700000001,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.241,
60,1,1,-0.9666666666666667,0,60.0,15390815,0.91952,0.0,1,-0.9666666666666667,13,38.88492700000001,SAT,,9.885,
61,27,1,1.0E9,0,60.0,3971554,0.0,0.0,-1,1.0E9,13,38.88492700000001,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.315,
62,1,1,-0.9333333333333333,0,60.0,11487317,0.933669,0.0,1,-0.9333333333333333,14,39.818596000000014,SAT,,7.242,
63,28,1,-0.3,0,60.0,933951,1.08658,0.0,1,-0.3,14,40.90517600000001,SAT,,7.364,
64,1,1,-0.9,0,60.0,760051,0.926449,0.0,1,-0.9,14,41.83162500000001,SAT,,7.231,
