Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,1,-1.0,0,60.0,14876964,1.04623,0.0,1,-1.0,0,1.04623,SAT,,9.387,
2,1,1,-0.9666666666666667,0,60.0,10359651,0.987632,0.0,1,-0.9666666666666667,1,2.033862,SAT,,7.824,
3,2,1,1.0E9,0,60.0,10359651,0.0,0.0,-1,1.0E9,1,2.033862,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.299,
4,1,1,-0.9666666666666667,0,60.0,3591085,0.958793,0.0,1,-0.9666666666666667,1,2.992655,SAT,,7.271,
5,3,1,1.0E9,0,60.0,14876964,0.0,0.0,-1,1.0E9,1,2.992655,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.31,
6,1,1,-1.0,0,60.0,10526906,0.944768,0.0,1,-1.0,2,3.937423,SAT,,7.301,
7,4,1,1.0E9,0,60.0,3591085,0.0,0.0,-1,1.0E9,2,3.937423,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.3,
8,1,1,-1.0,0,60.0,3578384,0.938782,0.0,1,-1.0,2,4.876205,SAT,,7.282,
9,5,1,1.0E9,0,60.0,3591085,0.0,0.0,-1,1.0E9,2,4.876205,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.318,
10,1,1,-0.9333333333333333,0,60.0,8010157,0.939228,0.0,1,-0.9333333333333333,3,5.815433,SAT,,7.411,
11,6,1,-0.3,0,60.0,3591085,1.18401,0.0,1,-0.3,3,6.999442999999999,SAT,,7.48,
12,1,1,-0.9666666666666667,0,60.0,11243037,0.932904,0.0,1,-0.9666666666666667,3,7.932346999999999,SAT,,7.286,
13,7,1,1.0E9,0,60.0,10526906,0.0,0.0,-1,1.0E9,3,7.932346999999999,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.27,
14,1,1,-0.9666666666666667,0,60.0,9975400,0.94831,0.0,1,-0.9666666666666667,4,8.880657,SAT,,7.459,
15,8,1,1.0E9,0,60.0,10359651,0.0,0.0,-1,1.0E9,4,8.880657,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.266,
16,1,1,-0.9,0,60.0,15893975,0.947233,0.0,1,-0.9,4,9.82789,SAT,,7.285,
17,9,1,1.0E9,0,60.0,3591085,0.0,0.0,-1,1.0E9,4,9.82789,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.285,
