Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,1,-0.9333333333333333,0,60.0,16447509,1.20227,0.0,1,-0.9333333333333333,0,1.20227,SAT,,10.411,
2,1,1,-1.0,0,60.0,4423847,1.08356,0.0,1,-1.0,1,2.28583,SAT,,8.085,
3,2,1,-0.3,0,60.0,4423847,1.25362,0.0,1,-0.3,1,3.5394499999999995,SAT,,7.638,
4,1,1,-0.9666666666666667,0,60.0,1152104,0.977787,0.0,1,-0.9666666666666667,1,4.517237,SAT,,7.373,
5,3,1,1.0E9,0,60.0,4423847,0.0,0.0,-1,1.0E9,1,4.517237,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.331,
6,1,1,-0.9666666666666667,0,60.0,526498,1.02119,0.0,1,-0.9666666666666667,2,5.5384269999999995,SAT,,7.368,
7,4,1,1.0E9,0,60.0,526498,0.0,0.0,-1,1.0E9,2,5.5384269999999995,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.348,
8,1,1,-0.9666666666666667,0,60.0,3856101,1.00242,0.0,1,-0.9666666666666667,2,6.540846999999999,SAT,,7.286,
9,5,1,1.0E9,0,60.0,1152104,0.0,0.0,-1,1.0E9,2,6.540846999999999,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.369,
10,1,1,-1.0,0,60.0,9952250,0.973146,0.0,1,-1.0,3,7.513992999999999,SAT,,7.463,
11,6,1,-0.23333333333333334,0,60.0,9952250,0.963643,0.0,1,-0.23333333333333334,3,8.477635999999999,SAT,,7.158,
12,1,1,-0.9333333333333333,0,60.0,6842533,1.00094,0.0,1,-0.9333333333333333,3,9.478575999999999,SAT,,7.272,
13,7,1,-0.3,0,60.0,4423847,0.968293,0.0,1,-0.3,3,10.446868999999998,SAT,,7.191,
14,1,1,-0.9666666666666667,0,60.0,6559227,0.989723,0.0,1,-0.9666666666666667,4,11.436591999999997,SAT,,7.586,
15,8,1,1.0E9,0,60.0,3856101,0.0,0.0,-1,1.0E9,4,11.436591999999997,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.395,
16,1,1,-0.9333333333333333,0,60.0,6474864,1.01235,0.0,1,-0.9333333333333333,4,12.448941999999997,SAT,,7.372,
17,9,1,1.0E9,0,60.0,9952250,0.0,0.0,-1,1.0E9,4,12.448941999999997,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.339,
18,1,1,-1.0,0,60.0,12848510,0.973363,0.0,1,-1.0,5,13.422304999999998,SAT,,7.404,
19,10,1,1.0E9,0,60.0,9952250,0.0,0.0,-1,1.0E9,5,13.422304999999998,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.378,
20,1,1,-1.0,0,60.0,3815814,0.989731,0.0,1,-1.0,5,14.412035999999999,SAT,,7.278,
21,11,1,-0.2,0,60.0,12848510,1.09773,0.0,1,-0.2,5,15.509765999999999,SAT,,7.346,
22,1,1,-0.9,0,60.0,8580485,1.07096,0.0,1,-0.9,6,16.580726,SAT,,7.404,
23,12,1,1.0E9,0,60.0,1152104,0.0,0.0,-1,1.0E9,6,16.580726,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.497,
24,1,1,-0.8666666666666667,0,60.0,7702907,1.01524,0.0,1,-0.8666666666666667,6,17.595965999999997,SAT,,7.375,
25,13,1,1.0E9,0,60.0,6559227,0.0,0.0,-1,1.0E9,6,17.595965999999997,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.391,
26,1,1,-0.8666666666666667,0,60.0,14256772,1.00817,0.0,1,-0.8666666666666667,7,18.604135999999997,SAT,,7.41,
27,14,1,1.0E9,0,60.0,12848510,0.0,0.0,-1,1.0E9,7,18.604135999999997,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.388,
28,1,1,-0.9333333333333333,0,60.0,593130,1.02164,0.0,1,-0.9333333333333333,7,19.625776,SAT,,7.405,
29,15,1,1.0E9,0,60.0,6474864,0.0,0.0,-1,1.0E9,7,19.625776,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.586,
30,1,1,-1.0,0,60.0,7472066,1.01917,0.0,1,-1.0,8,20.644945999999997,SAT,,7.458,
31,16,1,-0.3,0,60.0,4423847,0.952102,0.0,1,-0.3,8,21.597047999999997,SAT,,7.33,
32,1,1,-0.9666666666666667,0,60.0,12578334,1.02241,0.0,1,-0.9666666666666667,8,22.619457999999998,SAT,,7.407,
33,17,1,-0.23333333333333334,0,60.0,14256772,1.0874,0.0,1,-0.23333333333333334,8,23.706857999999997,SAT,,7.442,
34,1,1,-0.9666666666666667,0,60.0,7907851,0.974513,0.0,1,-0.9666666666666667,9,24.681371,SAT,,7.556,
35,18,1,-1.0,0,60.0,4423847,1.0024,0.0,1,-1.0,9,25.683771,SAT,,7.501,
36,18,1,-0.9666666666666667,0,60.0,526498,1.04363,0.0,1,-0.9666666666666667,9,26.727401,SAT,,7.439,
37,18,1,-0.9,0,60.0,593130,1.04559,0.0,1,-0.9,9,27.772991,SAT,,7.35,
38,18,1,-0.9666666666666667,0,60.0,9952250,1.04387,0.0,1,-0.9666666666666667,9,28.816861000000003,SAT,,7.38,
39,18,1,-0.9666666666666667,0,60.0,6559227,1.0114,0.0,1,-0.9666666666666667,9,29.828261000000005,SAT,,7.349,
40,18,1,-0.8666666666666667,0,60.0,14256772,0.991072,0.0,1,-0.8666666666666667,9,30.819333000000004,SAT,,7.315,
41,18,1,-0.9333333333333333,0,60.0,16447509,1.01158,0.0,1,-0.9333333333333333,9,31.830913000000002,SAT,,7.278,
42,1,1,-0.9666666666666667,0,60.0,5166535,0.883459,0.0,1,-0.9666666666666667,9,32.714372000000004,SAT,,6.994,
43,19,1,1.0E9,0,60.0,3856101,0.0,0.0,-1,1.0E9,9,32.714372000000004,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.322,
44,1,1,-1.0,0,60.0,12562485,1.00833,0.0,1,-1.0,10,33.722702000000005,SAT,,7.31,
45,20,1,-0.9666666666666667,0,60.0,5166535,1.06348,0.0,1,-0.9666666666666667,10,34.786182000000004,SAT,,7.368,
46,20,1,-0.8666666666666667,0,60.0,14256772,1.00388,0.0,1,-0.8666666666666667,10,35.790062000000006,SAT,,7.934,
47,20,1,-1.0,0,60.0,12848510,0.948991,0.0,1,-1.0,10,36.739053000000006,SAT,,7.171,
48,1,1,-0.9666666666666667,0,60.0,20,1.02119,0.0,1,-0.9666666666666667,10,37.760243,SAT,,7.555,
49,21,1,1.0E9,0,60.0,8580485,0.0,0.0,-1,1.0E9,10,37.760243,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.259,
50,1,1,-0.9333333333333333,0,60.0,16460889,0.942624,0.0,1,-0.9333333333333333,11,38.702867000000005,SAT,,7.262,
51,22,1,-0.3,0,60.0,526498,1.03367,0.0,1,-0.3,11,39.736537000000006,SAT,,7.234,
52,1,1,-0.9333333333333333,0,60.0,5518762,0.949917,0.0,1,-0.9333333333333333,11,40.686454000000005,SAT,,7.144,
53,23,1,-0.26666666666666666,0,60.0,16447509,1.02246,0.0,1,-0.26666666666666666,11,41.70891400000001,SAT,,7.229,
54,1,1,-0.9333333333333333,0,60.0,11734129,0.978128,0.0,1,-0.9333333333333333,12,42.687042000000005,SAT,,7.24,
55,24,1,-0.9333333333333333,0,60.0,20,0.913135,0.0,1,-0.9333333333333333,12,43.600177,SAT,,7.129,
56,1,1,-0.9,0,60.0,14494860,0.99757,0.0,1,-0.9,12,44.597747000000005,SAT,,7.236,
57,25,1,1.0E9,0,60.0,5166535,0.0,0.0,-1,1.0E9,12,44.597747000000005,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.286,
58,1,1,-0.9666666666666667,0,60.0,13973743,0.971451,0.0,1,-0.9666666666666667,13,45.56919800000001,SAT,,7.258,
59,26,1,-0.26666666666666666,0,60.0,5518762,1.17067,0.0,1,-0.26666666666666666,13,46.73986800000001,SAT,,7.486,
60,1,1,-0.9,0,60.0,15034615,0.974246,0.0,1,-0.9,13,47.71411400000001,SAT,,7.306,
61,27,1,1.0E9,0,60.0,9952250,0.0,0.0,-1,1.0E9,13,47.71411400000001,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.33,
62,1,1,-0.9666666666666667,0,60.0,1716848,0.954846,0.0,1,-0.9666666666666667,14,48.66896000000001,SAT,,7.212,
63,28,1,-0.6333333333333333,0,60.0,6842533,0.906843,0.0,1,-0.6333333333333333,14,49.575803000000015,SAT,,7.132,
64,1,1,-1.0,0,60.0,2830492,0.956093,0.0,1,-1.0,14,50.53189600000002,SAT,,7.523,
65,29,1,1.0E9,0,60.0,9952250,0.0,0.0,-1,1.0E9,14,50.53189600000002,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.304,
66,1,1,-0.9,0,60.0,4608335,0.961569,0.0,1,-0.9,15,51.493465000000015,SAT,,7.237,
67,30,1,-0.3,0,60.0,526498,1.03893,0.0,1,-0.3,15,52.532395000000015,SAT,,7.246,
68,1,1,-0.9666666666666667,0,60.0,13320804,0.867946,0.0,1,-0.9666666666666667,15,53.40034100000002,SAT,,7.967,
69,31,1,1.0E9,0,60.0,3856101,0.0,0.0,-1,1.0E9,15,53.40034100000002,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,6.991,
70,1,1,-0.9666666666666667,0,60.0,3568614,0.843952,0.0,1,-0.9666666666666667,16,54.24429300000002,SAT,,7.603,
71,32,1,-0.9666666666666667,0,60.0,3815814,0.827761,0.0,1,-0.9666666666666667,16,55.07205400000002,SAT,,6.812,
72,32,1,-0.9666666666666667,0,60.0,4423847,0.859317,0.0,1,-0.9666666666666667,16,55.93137100000002,SAT,,6.995,
73,32,1,-0.9333333333333333,0,60.0,16460889,0.844057,0.0,1,-0.9333333333333333,16,56.77542800000002,SAT,,6.977,
74,32,1,-0.9,0,60.0,6842533,0.85059,0.0,1,-0.9,16,57.626018000000016,SAT,,7.013,
75,32,1,-0.9666666666666667,0,60.0,3856101,0.847156,0.0,1,-0.9666666666666667,16,58.473174000000014,SAT,,6.997,
76,32,1,-0.9666666666666667,0,60.0,7907851,0.889198,0.0,1,-0.9666666666666667,16,59.362372000000015,SAT,,7.051,
77,32,1,-0.9666666666666667,0,60.0,9952250,0.876312,0.0,1,-0.9666666666666667,16,60.23868400000001,SAT,,7.03,
78,32,1,-0.9666666666666667,0,60.0,1716848,0.868279,0.0,1,-0.9666666666666667,16,61.106963000000015,SAT,,7.001,
79,32,1,-0.9,0,60.0,4608335,0.867583,0.0,1,-0.9,16,61.97454600000002,SAT,,7.03,
80,32,1,-0.8666666666666667,0,60.0,14494860,0.869882,0.0,1,-0.8666666666666667,16,62.844428000000015,SAT,,6.995,
