Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,1,-1.0,0,60.0,668357,0.847236,0.0,1,-1.0,0,0.847236,SAT,,7.839,
2,1,1,-0.9333333333333333,0,60.0,43870,0.849407,0.0,1,-0.9333333333333333,1,1.696643,SAT,,7.367,
3,2,1,1.0E9,0,60.0,43870,0.0,0.0,-1,1.0E9,1,1.696643,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.006,
4,1,1,-0.9666666666666667,0,60.0,11566310,0.842882,0.0,1,-0.9666666666666667,1,2.539525,SAT,,7.006,
5,3,1,1.0E9,0,60.0,43870,0.0,0.0,-1,1.0E9,1,2.539525,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.077,
6,1,1,-1.0,0,60.0,10821247,0.843678,0.0,1,-1.0,2,3.383203,SAT,,7.092,
7,4,1,1.0E9,0,60.0,43870,0.0,0.0,-1,1.0E9,2,3.383203,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.149,
8,1,1,-0.9666666666666667,0,60.0,13510561,0.903578,0.0,1,-0.9666666666666667,2,4.2867809999999995,SAT,,7.154,
9,5,1,1.0E9,0,60.0,43870,0.0,0.0,-1,1.0E9,2,4.2867809999999995,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.344,
10,1,1,-0.8666666666666667,0,60.0,3286227,0.937713,0.0,1,-0.8666666666666667,3,5.224494,SAT,,7.177,
11,6,1,1.0E9,0,60.0,3286227,0.0,0.0,-1,1.0E9,3,5.224494,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.263,
12,1,1,-0.9666666666666667,0,60.0,4366769,0.943863,0.0,1,-0.9666666666666667,3,6.168357,SAT,,7.084,
13,7,1,-0.23333333333333334,0,60.0,11566310,0.858651,0.0,1,-0.23333333333333334,3,7.027008,SAT,,6.993,
14,1,1,-0.9666666666666667,0,60.0,10469031,0.891718,0.0,1,-0.9666666666666667,4,7.918726,SAT,,7.196,
15,8,1,1.0E9,0,60.0,10469031,0.0,0.0,-1,1.0E9,4,7.918726,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,6.985,
16,1,1,-0.9333333333333333,0,60.0,2363256,0.835738,0.0,1,-0.9333333333333333,4,8.754464,SAT,,6.895,
17,9,1,1.0E9,0,60.0,4366769,0.0,0.0,-1,1.0E9,4,8.754464,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,6.999,
18,1,1,-0.9333333333333333,0,60.0,13225630,0.840635,0.0,1,-0.9333333333333333,5,9.595099000000001,SAT,,7.215,
19,10,1,-0.9333333333333333,0,60.0,13225630,1.06501,0.0,1,-0.9333333333333333,5,10.660109000000002,SAT,,7.186,
20,1,1,-0.9,0,60.0,12100413,0.848532,0.0,1,-0.9,5,11.508641000000003,SAT,,7.019,
21,11,1,1.0E9,0,60.0,43870,0.0,0.0,-1,1.0E9,5,11.508641000000003,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.025,
22,1,1,-0.9333333333333333,0,60.0,170986,0.85286,0.0,1,-0.9333333333333333,6,12.361501000000002,SAT,,7.02,
23,12,1,1.0E9,0,60.0,2363256,0.0,0.0,-1,1.0E9,6,12.361501000000002,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.022,
24,1,1,-0.9666666666666667,0,60.0,16768435,0.854329,0.0,1,-0.9666666666666667,6,13.215830000000002,SAT,,7.051,
25,13,1,1.0E9,0,60.0,2363256,0.0,0.0,-1,1.0E9,6,13.215830000000002,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.04,
26,1,1,-0.9666666666666667,0,60.0,13002323,0.866248,0.0,1,-0.9666666666666667,7,14.082078000000003,SAT,,7.686,
27,14,1,-0.8666666666666667,0,60.0,3286227,0.869582,0.0,1,-0.8666666666666667,7,14.951660000000002,SAT,,7.06,
28,1,1,-0.9333333333333333,0,60.0,11137067,0.882596,0.0,1,-0.9333333333333333,7,15.834256000000002,SAT,,7.115,
29,15,1,1.0E9,0,60.0,668357,0.0,0.0,-1,1.0E9,7,15.834256000000002,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.168,
30,1,1,-0.9333333333333333,0,60.0,13107742,0.925292,0.0,1,-0.9333333333333333,8,16.759548000000002,SAT,,7.272,
31,16,1,-0.9,0,60.0,12100413,0.954253,0.0,1,-0.9,8,17.713801000000004,SAT,,7.356,
32,1,1,-0.9,0,60.0,11520780,0.959846,0.0,1,-0.9,8,18.673647000000003,SAT,,7.411,
33,17,1,1.0E9,0,60.0,668357,0.0,0.0,-1,1.0E9,8,18.673647000000003,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.638,
34,1,1,-0.9666666666666667,0,60.0,6284791,0.953478,0.0,1,-0.9666666666666667,9,19.627125000000003,SAT,,7.528,
35,18,1,-0.9666666666666667,0,60.0,13002323,0.965023,0.0,1,-0.9666666666666667,9,20.592148,SAT,,7.305,
36,18,1,-0.9333333333333333,0,60.0,2363256,0.947634,0.0,1,-0.9333333333333333,9,21.539782000000002,SAT,,7.284,
37,18,1,-0.9333333333333333,0,60.0,16768435,0.959123,0.0,1,-0.9333333333333333,9,22.498905,SAT,,7.132,
38,1,1,-0.9666666666666667,0,60.0,5474941,0.958115,0.0,1,-0.9666666666666667,9,23.45702,SAT,,7.209,
39,19,1,1.0E9,0,60.0,11520780,0.0,0.0,-1,1.0E9,9,23.45702,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.188,
40,1,1,-0.9666666666666667,0,60.0,5372812,0.923105,0.0,1,-0.9666666666666667,10,24.380125,SAT,,7.073,
41,20,1,1.0E9,0,60.0,6284791,0.0,0.0,-1,1.0E9,10,24.380125,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.124,
42,1,1,-0.9666666666666667,0,60.0,15779348,0.893255,0.0,1,-0.9666666666666667,10,25.27338,SAT,,7.038,
43,21,1,1.0E9,0,60.0,10469031,0.0,0.0,-1,1.0E9,10,25.27338,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.057,
44,1,1,-0.9666666666666667,0,60.0,10941569,0.892166,0.0,1,-0.9666666666666667,11,26.165546,SAT,,7.038,
45,22,1,1.0E9,0,60.0,5372812,0.0,0.0,-1,1.0E9,11,26.165546,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.039,
46,1,1,-0.9666666666666667,0,60.0,12757560,0.906965,0.0,1,-0.9666666666666667,11,27.072511,SAT,,7.034,
47,23,1,1.0E9,0,60.0,5474941,0.0,0.0,-1,1.0E9,11,27.072511,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.03,
48,1,1,-0.9666666666666667,0,60.0,11462383,0.895838,0.0,1,-0.9666666666666667,12,27.968349,SAT,,7.044,
49,24,1,-0.9333333333333333,0,60.0,11137067,0.922178,0.0,1,-0.9333333333333333,12,28.890527,SAT,,7.291,
50,1,1,-0.9666666666666667,0,60.0,2411752,0.897186,0.0,1,-0.9666666666666667,12,29.787713,SAT,,7.058,
51,25,1,1.0E9,0,60.0,5474941,0.0,0.0,-1,1.0E9,12,29.787713,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.045,
