Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
65,33,1,1.0E9,0,60.0,16114916,0.0,0.0,-1,1.0E9,16,43.69745700000001,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.479,
66,1,1,-0.9666666666666667,0,60.0,4492576,1.06139,0.0,1,-0.9666666666666667,17,44.75884700000001,SAT,,8.297,
67,34,1,-0.3,0,60.0,2766229,1.3491,0.0,1,-0.3,17,46.10794700000001,SAT,,7.57,
68,1,1,-0.9666666666666667,0,60.0,10360111,1.06669,0.0,1,-0.9666666666666667,17,47.17463700000001,SAT,,7.377,
69,35,1,1.0E9,0,60.0,13879971,0.0,0.0,-1,1.0E9,17,47.17463700000001,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.504,
70,1,1,-0.9333333333333333,0,60.0,5634225,1.03011,0.0,1,-0.9333333333333333,18,48.20474700000001,SAT,,8.796,
71,36,1,-0.3333333333333333,0,60.0,10148639,1.06464,0.0,1,-0.3333333333333333,18,49.26938700000001,SAT,,7.399,
72,1,1,-0.9333333333333333,0,60.0,237386,1.04403,0.0,1,-0.9333333333333333,18,50.31341700000001,SAT,,7.287,
73,37,1,-0.26666666666666666,0,60.0,8424269,1.1778,0.0,1,-0.26666666666666666,18,51.491217000000006,SAT,,7.492,
74,1,1,-0.9,0,60.0,11552031,1.02105,0.0,1,-0.9,19,52.51226700000001,SAT,,7.331,
75,38,1,-0.26666666666666666,0,60.0,11552031,0.96898,0.0,1,-0.26666666666666666,19,53.48124700000001,SAT,,7.134,
76,1,1,-0.9333333333333333,0,60.0,8321989,1.03158,0.0,1,-0.9333333333333333,19,54.51282700000001,SAT,,7.213,
77,39,1,1.0E9,0,60.0,2766229,0.0,0.0,-1,1.0E9,19,54.51282700000001,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.304,
78,1,1,-0.9,0,60.0,10494803,1.02335,0.0,1,-0.9,20,55.53617700000001,SAT,,7.189,
