Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,1,-0.9,0,60.0,7811726,1.30462,0.0,1,-0.9,0,1.30462,SAT,,10.166,
2,1,1,-0.9,0,60.0,15435243,1.3023,0.0,1,-0.9,1,2.6069199999999997,SAT,,9.908,
3,2,1,-0.26666666666666666,0,60.0,15435243,1.16069,0.0,1,-0.26666666666666666,1,3.7676099999999995,SAT,,7.454,
4,1,1,-0.9666666666666667,0,60.0,4147419,1.09236,0.0,1,-0.9666666666666667,1,4.85997,SAT,,7.441,
5,3,1,1.0E9,0,60.0,7811726,0.0,0.0,-1,1.0E9,1,4.85997,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.577,
6,1,1,-0.9666666666666667,0,60.0,9477429,1.04405,0.0,1,-0.9666666666666667,2,5.904019999999999,SAT,,7.458,
7,4,1,-0.26666666666666666,0,60.0,15435243,1.00931,0.0,1,-0.26666666666666666,2,6.913329999999999,SAT,,7.299,
8,1,1,-0.9333333333333333,0,60.0,4798161,1.04503,0.0,1,-0.9333333333333333,2,7.958359999999999,SAT,,7.288,
9,5,1,1.0E9,0,60.0,4798161,0.0,0.0,-1,1.0E9,2,7.958359999999999,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.407,
10,1,1,-0.9666666666666667,0,60.0,4907501,1.05698,0.0,1,-0.9666666666666667,3,9.015339999999998,SAT,,7.367,
11,6,1,1.0E9,0,60.0,4798161,0.0,0.0,-1,1.0E9,3,9.015339999999998,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.354,
12,1,1,-0.9666666666666667,0,60.0,618229,1.08791,0.0,1,-0.9666666666666667,3,10.10325,SAT,,7.383,
13,7,1,-0.8666666666666667,0,60.0,9477429,1.10417,0.0,1,-0.8666666666666667,3,11.207419999999999,SAT,,7.36,
14,1,1,-0.9666666666666667,0,60.0,7632699,1.04371,0.0,1,-0.9666666666666667,4,12.25113,SAT,,7.396,
15,8,1,1.0E9,0,60.0,4798161,0.0,0.0,-1,1.0E9,4,12.25113,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.345,
