Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,1,-0.9333333333333333,0,60.0,1685765,1.19607,0.0,1,-0.9333333333333333,0,1.19607,SAT,,10.325,
2,1,1,-0.9,0,60.0,1349575,1.07395,0.0,1,-0.9,1,2.2700199999999997,SAT,,8.249,
3,2,1,1.0E9,0,60.0,1685765,0.0,0.0,-1,1.0E9,1,2.2700199999999997,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.562,
4,1,1,-1.0,0,60.0,11634361,1.0594,0.0,1,-1.0,1,3.32942,SAT,,7.462,
5,3,1,1.0E9,0,60.0,1685765,0.0,0.0,-1,1.0E9,1,3.32942,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.391,
6,1,1,-0.9666666666666667,0,60.0,4788928,1.03851,0.0,1,-0.9666666666666667,2,4.367929999999999,SAT,,7.391,
7,4,1,-0.6,0,60.0,4788928,1.08299,0.0,1,-0.6,2,5.450919999999999,SAT,,7.431,
8,1,1,-1.0,0,60.0,7445631,0.984822,0.0,1,-1.0,2,6.435741999999999,SAT,,7.274,
9,5,1,1.0E9,0,60.0,7445631,0.0,0.0,-1,1.0E9,2,6.435741999999999,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.323,
10,1,1,-0.9,0,60.0,3096757,0.954682,0.0,1,-0.9,3,7.390423999999999,SAT,,7.311,
11,6,1,-0.2,0,60.0,11634361,0.984173,0.0,1,-0.2,3,8.374597,SAT,,7.26,
12,1,1,-0.8333333333333334,0,60.0,1008375,0.949359,0.0,1,-0.8333333333333334,3,9.323955999999999,SAT,,7.224,
13,7,1,1.0E9,0,60.0,11634361,0.0,0.0,-1,1.0E9,3,9.323955999999999,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.309,
14,1,1,-0.9333333333333333,0,60.0,8425597,0.981585,0.0,1,-0.9333333333333333,4,10.305541,SAT,,7.514,
15,8,1,-0.23333333333333334,0,60.0,3096757,1.13558,0.0,1,-0.23333333333333334,4,11.441120999999999,SAT,,7.458,
16,1,1,-1.0,0,60.0,3606542,0.976803,0.0,1,-1.0,4,12.417924,SAT,,7.151,
17,9,1,-0.2,0,60.0,11634361,1.13192,0.0,1,-0.2,4,13.549844,SAT,,7.394,
18,1,1,-0.9333333333333333,0,60.0,4804176,0.961694,0.0,1,-0.9333333333333333,5,14.511538,SAT,,7.263,
19,10,1,1.0E9,0,60.0,4804176,0.0,0.0,-1,1.0E9,5,14.511538,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.324,
20,1,1,-1.0,0,60.0,641756,0.989756,0.0,1,-1.0,5,15.501294,SAT,,7.283,
21,11,1,1.0E9,0,60.0,1349575,0.0,0.0,-1,1.0E9,5,15.501294,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.272,
22,1,1,-0.9666666666666667,0,60.0,7528382,1.06814,0.0,1,-0.9666666666666667,6,16.569434,SAT,,7.554,
