Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
62,1,1,-0.9333333333333333,0,60.0,13614887,0.888189,0.0,1,-0.9333333333333333,15,42.096833999999994,SAT,,7.069,
63,31,1,1.0E9,0,60.0,5982416,0.0,0.0,-1,1.0E9,15,42.096833999999994,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.065,
64,1,1,-0.9666666666666667,0,60.0,11871233,0.940586,0.0,1,-0.9666666666666667,16,43.03742,SAT,,8.394,
65,32,1,1.0E9,0,60.0,10371872,0.0,0.0,-1,1.0E9,16,43.03742,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.257,
66,1,1,-0.9333333333333333,0,60.0,8345949,0.912629,0.0,1,-0.9333333333333333,16,43.950049,SAT,,7.123,
67,33,1,1.0E9,0,60.0,15038121,0.0,0.0,-1,1.0E9,16,43.950049,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.217,
68,1,1,-0.9333333333333333,0,60.0,3444349,0.934365,0.0,1,-0.9333333333333333,17,44.884414,SAT,,8.425,
69,34,1,-0.9,0,60.0,9648367,0.941528,0.0,1,-0.9,17,45.825942,SAT,,7.248,
70,1,1,-1.0,0,60.0,14853309,0.947411,0.0,1,-1.0,17,46.773353,SAT,,7.262,
71,35,1,-0.23333333333333334,0,60.0,9648367,0.898805,0.0,1,-0.23333333333333334,17,47.672158,SAT,,7.163,
72,1,1,-0.9333333333333333,0,60.0,11672324,0.937948,0.0,1,-0.9333333333333333,18,48.610106,SAT,,8.019,
73,36,1,-1.0,0,60.0,12829350,0.9334,0.0,1,-1.0,18,49.543506,SAT,,7.155,
74,36,1,-0.9,0,60.0,7373006,0.929022,0.0,1,-0.9,18,50.472528000000004,SAT,,7.158,
75,36,1,-0.9,0,60.0,1917789,0.927088,0.0,1,-0.9,18,51.399616,SAT,,7.16,
76,1,1,-1.0,0,60.0,13961309,0.932322,0.0,1,-1.0,18,52.331938,SAT,,7.23,
77,37,1,1.0E9,0,60.0,8345949,0.0,0.0,-1,1.0E9,18,52.331938,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.228,
78,1,1,-1.0,0,60.0,15734400,0.903934,0.0,1,-1.0,19,53.235872,SAT,,8.201,
79,38,1,-0.9666666666666667,0,60.0,11871233,1.05712,0.0,1,-0.9666666666666667,19,54.292992,SAT,,7.352,
80,38,1,-0.9333333333333333,0,60.0,3444349,1.06834,0.0,1,-0.9333333333333333,19,55.361332,SAT,,7.356,
81,38,1,-1.0,0,60.0,4529066,1.0716,0.0,1,-1.0,19,56.432931999999994,SAT,,7.37,
