Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,1,12.079212,0,60.0,3179984,21.7694,0.0,1,12.079212,0,21.7694,SAT,,31.762,
2,1,1,11.433351,0,60.0,3131814,20.5922,0.0,1,11.433351,1,42.361599999999996,SAT,,28.493,
3,2,1,11.136012,0,60.0,3179984,20.0342,0.0,1,11.136012,1,62.395799999999994,SAT,,27.072,
4,2,1,10.603962,0,60.0,3131814,19.5314,0.0,1,10.603962,1,81.9272,SAT,,26.577,
5,2,1,10.388292,0,60.0,13480336,19.3332,0.0,1,10.388292,1,101.2604,SAT,,26.395,
6,3,1,9.971343,0,60.0,3131814,18.8962,0.0,1,9.971343,1,120.1566,SAT,,25.785,
7,3,1,9.721044,0,60.0,3179984,18.7836,0.0,1,9.721044,1,138.9402,SAT,,25.685,
8,3,1,9.658196,0,60.0,13480336,18.6291,0.0,1,9.658196,1,157.5693,SAT,,25.567,
9,3,1,9.432696,0,60.0,7109060,18.443,0.0,1,9.432696,2,176.0123,SAT,,25.428,
10,4,1,9.049086,0,60.0,13480336,18.1279,0.0,1,9.049086,2,194.14020000000002,SAT,,25.037,
11,4,1,8.99453,0,60.0,3179984,18.2476,0.0,1,8.99453,2,212.38780000000003,SAT,,25.183,
12,4,1,8.908635,0,60.0,3131814,18.0533,0.0,1,8.908635,2,230.44110000000003,SAT,,24.854,
