Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
41,12,1,9.574761,0,60.0,5219272,19.4517,0.0,1,9.574761,6,708.4951000000001,SAT,,26.252,
42,6,3,5.111417,0,60.0,7634246,11.4278,0.0,1,5.111417,6,719.9229000000001,SAT,,17.983,
43,13,8,10.964152,0,60.0,3861253,21.3038,0.0,1,10.964152,6,741.2267000000002,SAT,,28.286,
44,6,12,10.797882,0,60.0,4823355,21.516,0.0,1,10.797882,7,762.7427000000001,SAT,,28.47,
45,14,1,9.555176,0,60.0,5219272,19.5337,0.0,1,9.555176,7,782.2764000000001,SAT,,26.376,
46,6,5,10.092027,0,60.0,14274656,20.3766,0.0,1,10.092027,7,802.6530000000001,SAT,,27.261,
47,15,1,9.604962,0,60.0,5219272,19.2749,0.0,1,9.604962,7,821.9279000000001,SAT,,26.186,
48,6,8,10.689051,0,60.0,5495178,21.0748,0.0,1,10.689051,8,843.0027000000001,SAT,,27.966,
49,16,8,10.841436,0,60.0,5495178,21.0981,0.0,1,10.841436,8,864.1008000000002,SAT,,27.999,
50,6,1,9.581436,0,60.0,8623161,19.4855,0.0,1,9.581436,8,883.5863000000002,SAT,,26.366,
51,17,2,4.978409,0,60.0,15312601,11.4927,0.0,1,4.978409,8,895.0790000000002,SAT,,18.008,
52,17,1,9.605863,0,60.0,8623161,19.246,0.0,1,9.605863,8,914.3250000000002,SAT,,26.055,
53,17,7,8.588302,0,60.0,4822113,18.1426,0.0,1,8.588302,8,932.4676000000002,SAT,,25.013,
54,17,10,8.979005,0,60.0,15113266,18.7045,0.0,1,8.979005,8,951.1721000000002,SAT,,25.606,
55,17,9,11.141723,0,60.0,1364142,21.8228,0.0,1,11.141723,8,972.9949000000003,SAT,,31.28,
56,17,3,4.9479299999999995,0,60.0,7634246,11.0201,0.0,1,4.9479299999999995,8,984.0150000000002,SAT,,18.489,
57,17,8,10.391204,0,60.0,3861253,21.0395,0.0,1,10.391204,8,1005.0545000000002,SAT,,28.0,
58,17,3,4.967691,0,60.0,16335942,11.2021,0.0,1,4.967691,8,1016.2566000000002,SAT,,17.656,
59,17,6,8.612815,0,60.0,12543416,17.6675,0.0,1,8.612815,8,1033.9241000000002,SAT,,24.478,
60,17,5,9.957265,0,60.0,9789320,20.3319,0.0,1,9.957265,8,1054.256,SAT,,27.175,
