Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,1,-1.0,0,60.0,613434,1.03718,0.0,1,-1.0,0,1.03718,SAT,,9.359,
2,1,1,-1.0,0,60.0,7828936,0.975744,0.0,1,-1.0,1,2.012924,SAT,,7.776,
3,2,1,1.0E9,0,60.0,613434,0.0,0.0,-1,1.0E9,1,2.012924,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.352,
4,1,1,-0.9333333333333333,0,60.0,32508,0.992035,0.0,1,-0.9333333333333333,1,3.004959,SAT,,7.273,
5,3,1,-0.26666666666666666,0,60.0,613434,1.06709,0.0,1,-0.26666666666666666,1,4.072049,SAT,,7.412,
6,1,1,-0.9666666666666667,0,60.0,5859081,0.990449,0.0,1,-0.9666666666666667,2,5.062498,SAT,,7.299,
7,4,1,1.0E9,0,60.0,7828936,0.0,0.0,-1,1.0E9,2,5.062498,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.364,
8,1,1,-0.9333333333333333,0,60.0,3748112,0.986796,0.0,1,-0.9333333333333333,2,6.049294,SAT,,7.308,
9,5,1,1.0E9,0,60.0,5859081,0.0,0.0,-1,1.0E9,2,6.049294,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.351,
10,1,1,-0.9333333333333333,0,60.0,15870886,0.984891,0.0,1,-0.9333333333333333,3,7.034185,SAT,,7.484,
11,6,1,1.0E9,0,60.0,3748112,0.0,0.0,-1,1.0E9,3,7.034185,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.367,
12,1,1,-0.9666666666666667,0,60.0,746784,0.972176,0.0,1,-0.9666666666666667,3,8.006361,SAT,,7.3,
13,7,1,1.0E9,0,60.0,746784,0.0,0.0,-1,1.0E9,3,8.006361,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.351,
