Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,1,-0.9333333333333333,0,60.0,15828581,1.12005,0.0,1,-0.9333333333333333,0,1.12005,SAT,,9.624,
2,1,1,-0.9666666666666667,0,60.0,16476193,1.01292,0.0,1,-0.9666666666666667,1,2.1329700000000003,SAT,,7.756,
3,2,1,1.0E9,0,60.0,15828581,0.0,0.0,-1,1.0E9,1,2.1329700000000003,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.38,
4,1,1,-0.9333333333333333,0,60.0,1638691,1.00616,0.0,1,-0.9333333333333333,1,3.13913,SAT,,7.277,
5,3,1,1.0E9,0,60.0,16476193,0.0,0.0,-1,1.0E9,1,3.13913,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.312,
6,1,1,-1.0,0,60.0,14577362,0.974057,0.0,1,-1.0,2,4.113187,SAT,,7.31,
7,4,1,1.0E9,0,60.0,14577362,0.0,0.0,-1,1.0E9,2,4.113187,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.255,
8,1,1,-0.9666666666666667,0,60.0,2962019,0.966837,0.0,1,-0.9666666666666667,2,5.080024,SAT,,7.168,
9,5,1,1.0E9,0,60.0,1638691,0.0,0.0,-1,1.0E9,2,5.080024,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.308,
10,1,1,-0.9666666666666667,0,60.0,450473,0.96424,0.0,1,-0.9666666666666667,3,6.044264,SAT,,7.169,
11,6,1,-0.26666666666666666,0,60.0,2962019,1.21924,0.0,1,-0.26666666666666666,3,7.263504,SAT,,7.452,
12,1,1,-0.9666666666666667,0,60.0,10928690,0.934457,0.0,1,-0.9666666666666667,3,8.197961,SAT,,7.22,
13,7,1,1.0E9,0,60.0,15828581,0.0,0.0,-1,1.0E9,3,8.197961,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.268,
14,1,1,-0.9333333333333333,0,60.0,14276165,0.934533,0.0,1,-0.9333333333333333,4,9.132494,SAT,,7.306,
15,8,1,-1.0,0,60.0,14577362,0.920896,0.0,1,-1.0,4,10.05339,SAT,,7.133,
16,8,1,-0.9666666666666667,0,60.0,2962019,0.919966,0.0,1,-0.9666666666666667,4,10.973356,SAT,,7.122,
17,8,1,-0.9333333333333333,0,60.0,14276165,0.914404,0.0,1,-0.9333333333333333,4,11.88776,SAT,,7.193,
18,8,1,-0.9666666666666667,0,60.0,450473,0.952582,0.0,1,-0.9666666666666667,4,12.840342,SAT,,7.146,
19,8,1,-0.9333333333333333,0,60.0,1638691,0.954118,0.0,1,-0.9333333333333333,4,13.794459999999999,SAT,,7.153,
20,8,1,-0.9666666666666667,0,60.0,16476193,0.957277,0.0,1,-0.9666666666666667,4,14.751736999999999,SAT,,7.145,
21,8,1,-0.9666666666666667,0,60.0,10928690,0.950568,0.0,1,-0.9666666666666667,4,15.702304999999999,SAT,,7.193,
22,8,1,-0.9666666666666667,0,60.0,15828581,0.932094,0.0,1,-0.9666666666666667,4,16.634399,SAT,,7.166,
23,8,1,-0.9333333333333333,0,60.0,16351291,0.935467,0.0,1,-0.9333333333333333,4,17.569865999999998,SAT,,7.181,
24,9,1,1.0E9,0,60.0,10928690,0.0,0.0,-1,1.0E9,4,17.569865999999998,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.248,
25,8,1,-0.9666666666666667,0,60.0,5912471,0.986719,0.0,1,-0.9666666666666667,5,18.556585,SAT,,8.203,
26,10,1,1.0E9,0,60.0,15828581,0.0,0.0,-1,1.0E9,5,18.556585,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.093,
27,8,1,-1.0,0,60.0,13694997,0.913317,0.0,1,-1.0,5,19.469901999999998,SAT,,7.107,
28,11,1,1.0E9,0,60.0,450473,0.0,0.0,-1,1.0E9,5,19.469901999999998,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.091,
29,8,1,-0.9666666666666667,0,60.0,1912218,0.909796,0.0,1,-0.9666666666666667,6,20.379697999999998,SAT,,7.24,
30,12,1,-0.9666666666666667,0,60.0,13694997,0.926383,0.0,1,-0.9666666666666667,6,21.306081,SAT,,7.119,
31,12,1,-0.9,0,60.0,16351291,0.920751,0.0,1,-0.9,6,22.226831999999998,SAT,,7.09,
32,12,1,-0.9666666666666667,0,60.0,15828581,0.936937,0.0,1,-0.9666666666666667,6,23.163769,SAT,,7.101,
33,8,1,-0.9666666666666667,0,60.0,13538208,0.903913,0.0,1,-0.9666666666666667,6,24.067681999999998,SAT,,7.101,
34,13,1,1.0E9,0,60.0,13538208,0.0,0.0,-1,1.0E9,6,24.067681999999998,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.131,
35,8,1,-1.0,0,60.0,4530792,0.924652,0.0,1,-1.0,7,24.992334,SAT,,7.104,
36,14,1,1.0E9,0,60.0,2962019,0.0,0.0,-1,1.0E9,7,24.992334,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.323,
37,8,1,-0.9666666666666667,0,60.0,15667298,0.91785,0.0,1,-0.9666666666666667,7,25.910184,SAT,,7.11,
38,15,1,-0.9333333333333333,0,60.0,1638691,1.15829,0.0,1,-0.9333333333333333,7,27.068474000000002,SAT,,7.365,
39,8,1,-1.0,0,60.0,14618838,0.894477,0.0,1,-1.0,8,27.962951,SAT,,7.075,
40,16,1,1.0E9,0,60.0,14276165,0.0,0.0,-1,1.0E9,8,27.962951,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.135,
41,8,1,-0.9666666666666667,0,60.0,15150421,0.920865,0.0,1,-0.9666666666666667,8,28.883816,SAT,,7.1,
42,17,1,-0.2,0,60.0,16351291,1.02104,0.0,1,-0.2,8,29.904856,SAT,,7.255,
43,8,1,-0.9666666666666667,0,60.0,6255775,0.894346,0.0,1,-0.9666666666666667,9,30.799201999999998,SAT,,7.138,
44,18,1,1.0E9,0,60.0,15667298,0.0,0.0,-1,1.0E9,9,30.799201999999998,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.088,
