1,2.0,0.167,2.0,1.0,0.125,1.0,1.0,0.01980396079215843,0.9545454545454546
2,2.0,0.8947694997113228,2.0,3.0,0.125,5.0,4.0,0.8110841067911928,0.22727272727272727
3,2.0,0.708508081792066,1.0,4.0,0.2916666666666667,1.0,4.0,0.40242755150389575,0.13636363636363635
4,2.0,0.7496750219886,1.0,4.0,0.875,5.0,4.0,0.1875370849580581,0.13636363636363635
5,2.0,0.6869242253499354,2.0,3.0,0.625,4.0,3.0,0.15288500438606,0.9545454545454546
6,2.0,0.8898863593522227,1.0,4.0,0.875,5.0,3.0,0.05822280699489002,0.4090909090909091
7,1.0,0.4112854851672628,1.0,4.0,0.041666666666666664,5.0,4.0,0.13324520140013485,0.3181818181818182
8,2.0,0.6898978749016184,2.0,4.0,0.7916666666666666,3.0,3.0,0.9353759869064269,0.13636363636363635
9,1.0,0.42365248946102796,3.0,4.0,0.625,5.0,1.0,0.0474392175828241,0.4090909090909091
10,1.0,0.1839947673493647,3.0,2.0,0.7916666666666666,4.0,2.0,0.7826858275785088,0.3181818181818182
11,2.0,0.3692948589292181,2.0,1.0,0.4583333333333333,4.0,3.0,0.9667170022703708,0.3181818181818182
12,1.0,0.5084848417728914,2.0,2.0,0.875,3.0,5.0,0.08961062818590038,0.045454545454545456
13,2.0,0.9856699301641034,2.0,3.0,0.125,2.0,2.0,0.13929888075788088,0.6818181818181818
14,1.0,0.9463413147491034,1.0,3.0,0.875,2.0,2.0,0.8826908538496527,0.5
15,2.0,0.8363513942733635,1.0,4.0,0.7083333333333334,5.0,1.0,0.6177879590307577,0.9545454545454546
16,1.0,0.8984456909538404,1.0,1.0,0.20833333333333334,2.0,2.0,0.6960979168032391,0.8636363636363636
17,2.0,0.1386590687035255,2.0,2.0,0.7083333333333334,4.0,5.0,0.514675853556525,0.9545454545454546
18,1.0,0.936922187714762,1.0,4.0,0.20833333333333334,5.0,4.0,0.9074651527098131,0.045454545454545456
19,2.0,0.5900593476585267,1.0,3.0,0.875,1.0,4.0,0.0543214365651139,0.7727272727272727
