Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,1,-0.9666666666666667,0,60.0,8534496,1.1278,0.0,1,-0.9666666666666667,0,1.1278,SAT,,10.106,
2,1,1,-0.9333333333333333,0,60.0,7320984,1.14373,0.0,1,-0.9333333333333333,1,2.27153,SAT,,10.139,
3,2,1,-0.26666666666666666,0,60.0,7320984,0.928972,0.0,1,-0.26666666666666666,1,3.2005019999999997,SAT,,7.19,
4,1,1,-0.9333333333333333,0,60.0,1677411,0.99774,0.0,1,-0.9333333333333333,1,4.198242,SAT,,7.257,
5,3,1,1.0E9,0,60.0,1677411,0.0,0.0,-1,1.0E9,1,4.198242,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.237,
6,1,1,-0.9333333333333333,0,60.0,10431359,1.00091,0.0,1,-0.9333333333333333,2,5.199152,SAT,,7.387,
7,4,1,1.0E9,0,60.0,10431359,0.0,0.0,-1,1.0E9,2,5.199152,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.225,
8,1,1,-1.0,0,60.0,8424183,0.940713,0.0,1,-1.0,2,6.1398649999999995,SAT,,7.188,
9,5,1,1.0E9,0,60.0,7320984,0.0,0.0,-1,1.0E9,2,6.1398649999999995,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.024,
10,1,1,-0.9333333333333333,0,60.0,12555245,0.93118,0.0,1,-0.9333333333333333,3,7.071045,SAT,,7.484,
11,6,1,1.0E9,0,60.0,8534496,0.0,0.0,-1,1.0E9,3,7.071045,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.032,
12,1,1,-0.9333333333333333,0,60.0,3876713,0.895403,0.0,1,-0.9333333333333333,3,7.966448,SAT,,7.024,
13,7,1,1.0E9,0,60.0,3876713,0.0,0.0,-1,1.0E9,3,7.966448,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.0,
