Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
22,1,1,-0.9333333333333333,0,60.0,8709327,0.909704,0.0,1,-0.9333333333333333,6,15.896721,SAT,,7.363,
23,12,1,1.0E9,0,60.0,10856946,0.0,0.0,-1,1.0E9,6,15.896721,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.166,
24,1,1,-0.9666666666666667,0,60.0,3376895,0.943394,0.0,1,-0.9666666666666667,6,16.840115,SAT,,7.141,
25,13,1,1.0E9,0,60.0,5219272,0.0,0.0,-1,1.0E9,6,16.840115,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,8.211,
26,1,1,-0.9333333333333333,0,60.0,15120516,0.90082,0.0,1,-0.9333333333333333,7,17.740935,SAT,,7.083,
27,14,1,-0.9333333333333333,0,60.0,2568839,0.898101,0.0,1,-0.9333333333333333,7,18.639036,SAT,,7.087,
28,1,1,-0.9666666666666667,0,60.0,12158445,0.898907,0.0,1,-0.9666666666666667,7,19.537943000000002,SAT,,7.075,
29,15,1,1.0E9,0,60.0,8623161,0.0,0.0,-1,1.0E9,7,19.537943000000002,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.083,
30,1,1,-0.9,0,60.0,6929874,0.917711,0.0,1,-0.9,8,20.455654000000003,SAT,,7.103,
31,16,1,-0.8333333333333334,0,60.0,8623161,0.877911,0.0,1,-0.8333333333333334,8,21.333565000000004,SAT,,7.108,
32,1,1,-0.9666666666666667,0,60.0,2206915,0.926535,0.0,1,-0.9666666666666667,8,22.260100000000005,SAT,,7.09,
33,17,1,1.0E9,0,60.0,11748071,0.0,0.0,-1,1.0E9,8,22.260100000000005,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.112,
34,1,1,-0.9,0,60.0,12080266,0.90062,0.0,1,-0.9,9,23.160720000000005,SAT,,7.145,
35,18,1,-0.8666666666666667,0,60.0,6929874,0.911125,0.0,1,-0.8666666666666667,9,24.071845000000003,SAT,,7.098,
36,1,1,-1.0,0,60.0,5841980,0.929019,0.0,1,-1.0,9,25.000864000000004,SAT,,7.088,
37,19,1,-0.3333333333333333,0,60.0,10006333,0.986143,0.0,1,-0.3333333333333333,9,25.987007000000002,SAT,,7.263,
38,1,1,-0.9666666666666667,0,60.0,10956470,0.921158,0.0,1,-0.9666666666666667,10,26.908165,SAT,,7.117,
39,20,1,-0.2,0,60.0,10856946,0.880338,0.0,1,-0.2,10,27.788503,SAT,,7.073,
40,1,1,-0.9333333333333333,0,60.0,16559569,0.929108,0.0,1,-0.9333333333333333,10,28.717610999999998,SAT,,7.088,
41,21,1,-0.9666666666666667,0,60.0,3757387,1.07963,0.0,1,-0.9666666666666667,10,29.797241,SAT,,7.283,
42,21,1,-0.8666666666666667,0,60.0,9408704,1.07521,0.0,1,-0.8666666666666667,10,30.872450999999998,SAT,,7.252,
43,21,1,-0.9666666666666667,0,60.0,11110876,1.06821,0.0,1,-0.9666666666666667,10,31.940661,SAT,,7.236,
44,1,1,-0.9333333333333333,0,60.0,8269675,0.884821,0.0,1,-0.9333333333333333,11,32.825482,SAT,,7.06,
45,22,1,-0.9333333333333333,0,60.0,5219272,1.18771,0.0,1,-0.9333333333333333,11,34.013192000000004,SAT,,7.41,
46,1,1,-0.9666666666666667,0,60.0,6692903,0.873179,0.0,1,-0.9666666666666667,11,34.886371000000004,SAT,,7.031,
47,23,1,1.0E9,0,60.0,11748071,0.0,0.0,-1,1.0E9,11,34.886371000000004,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.064,
48,1,1,-0.9333333333333333,0,60.0,6096598,0.884287,0.0,1,-0.9333333333333333,12,35.770658000000005,SAT,,7.079,
49,24,1,-0.9,0,60.0,16559569,0.89139,0.0,1,-0.9,12,36.662048000000006,SAT,,7.04,
50,1,1,-1.0,0,60.0,4678728,0.890419,0.0,1,-1.0,12,37.55246700000001,SAT,,7.058,
51,25,1,1.0E9,0,60.0,6096598,0.0,0.0,-1,1.0E9,12,37.55246700000001,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.062,
52,1,1,-0.9666666666666667,0,60.0,725466,0.885085,0.0,1,-0.9666666666666667,13,38.437552000000004,SAT,,7.153,
53,26,1,-0.9333333333333333,0,60.0,12158445,0.823058,0.0,1,-0.9333333333333333,13,39.26061000000001,SAT,,7.037,
54,1,1,-0.8666666666666667,0,60.0,12735399,0.888731,0.0,1,-0.8666666666666667,13,40.14934100000001,SAT,,7.051,
55,27,1,1.0E9,0,60.0,12080266,0.0,0.0,-1,1.0E9,13,40.14934100000001,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.066,
56,1,1,-0.9333333333333333,0,60.0,11350347,0.892101,0.0,1,-0.9333333333333333,14,41.041442,SAT,,7.079,
57,28,1,-0.9333333333333333,0,60.0,12158445,1.06719,0.0,1,-0.9333333333333333,14,42.108632,SAT,,7.246,
58,1,1,-1.0,0,60.0,1093810,0.883866,0.0,1,-1.0,14,42.992498,SAT,,7.047,
59,29,1,-0.3,0,60.0,12735399,0.893263,0.0,1,-0.3,14,43.885760999999995,SAT,,7.063,
60,1,1,-0.9333333333333333,0,60.0,10328516,0.875441,0.0,1,-0.9333333333333333,15,44.761202,SAT,,7.059,
61,30,1,-0.26666666666666666,0,60.0,11748071,1.1467,0.0,1,-0.26666666666666666,15,45.907902,SAT,,7.311,
62,1,1,-1.0,0,60.0,12659621,0.875506,0.0,1,-1.0,15,46.783408,SAT,,7.069,
63,31,1,1.0E9,0,60.0,1093810,0.0,0.0,-1,1.0E9,15,46.783408,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.1,
64,1,1,-1.0,0,60.0,10760361,0.860885,0.0,1,-1.0,16,47.644293000000005,SAT,,7.044,
65,32,1,-0.2,0,60.0,12659621,1.08317,0.0,1,-0.2,16,48.72746300000001,SAT,,7.217,
66,1,1,-0.9666666666666667,0,60.0,2007068,0.889345,0.0,1,-0.9666666666666667,16,49.616808000000006,SAT,,7.041,
67,33,1,-0.26666666666666666,0,60.0,11410963,0.833044,0.0,1,-0.26666666666666666,16,50.44985200000001,SAT,,6.911,
68,1,1,-0.9,0,60.0,2210016,0.856483,0.0,1,-0.9,17,51.306335000000004,SAT,,7.816,
69,34,1,-0.9666666666666667,0,60.0,2007068,0.907756,0.0,1,-0.9666666666666667,17,52.214091,SAT,,7.039,
70,34,1,-0.9333333333333333,0,60.0,8269675,0.923079,0.0,1,-0.9333333333333333,17,53.137170000000005,SAT,,7.095,
71,34,1,-0.9666666666666667,0,60.0,10956470,0.920496,0.0,1,-0.9666666666666667,17,54.057666000000005,SAT,,7.031,
72,34,1,-0.9666666666666667,0,60.0,12158445,0.92558,0.0,1,-0.9666666666666667,17,54.983246,SAT,,7.032,
73,34,1,-0.9333333333333333,0,60.0,15120516,0.94207,0.0,1,-0.9333333333333333,17,55.925316,SAT,,7.064,
74,34,1,-0.9333333333333333,0,60.0,10856946,0.940459,0.0,1,-0.9333333333333333,17,56.865775,SAT,,7.092,
75,34,1,-0.9,0,60.0,8623161,0.938602,0.0,1,-0.9,17,57.804377,SAT,,7.027,
76,1,1,-0.9,0,60.0,135604,0.923747,0.0,1,-0.9,17,58.728124,SAT,,7.056,
77,35,1,-0.9666666666666667,0,60.0,8623161,0.957032,0.0,1,-0.9666666666666667,17,59.685156,SAT,,7.103,
78,35,1,-0.9333333333333333,0,60.0,15120516,0.972333,0.0,1,-0.9333333333333333,17,60.657489,SAT,,7.207,
79,35,1,-1.0,0,60.0,1093810,0.943859,0.0,1,-1.0,17,61.601348,SAT,,7.115,
80,35,1,-0.8666666666666667,0,60.0,12735399,0.937804,0.0,1,-0.8666666666666667,17,62.539152,SAT,,7.068,
81,35,1,-0.9333333333333333,0,60.0,2007068,0.946084,0.0,1,-0.9333333333333333,17,63.485236,SAT,,7.055,
82,35,1,-0.9666666666666667,0,60.0,12158445,0.949652,0.0,1,-0.9666666666666667,17,64.434888,SAT,,7.088,
