Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,1,10.656549,0,60.0,16447509,21.793,0.0,1,10.656549,0,21.793,SAT,,31.704,
2,1,1,10.776267,0,60.0,4423847,21.2763,0.0,1,10.776267,1,43.0693,SAT,,28.73,
3,2,1,11.190163,0,60.0,4423847,21.7923,0.0,1,11.190163,1,64.8616,SAT,,36.79,
4,1,1,11.111169,0,60.0,1152104,21.6821,0.0,1,11.111169,1,86.5437,SAT,,29.256,
5,3,1,9.784607,0,60.0,4423847,20.454,0.0,1,9.784607,1,106.99770000000001,SAT,,27.542,
6,3,1,11.8159,0,60.0,1152104,23.6662,0.0,1,11.8159,1,130.6639,SAT,,30.89,
7,3,1,14.400256,0,60.0,16447509,27.1034,0.0,1,14.400256,1,157.7673,SAT,,34.693,
8,1,1,7.5101949999999995,0,60.0,526498,16.9392,0.0,1,7.5101949999999995,2,174.7065,SAT,,23.696,
9,4,1,7.600709,0,60.0,1152104,15.6632,0.0,1,7.600709,2,190.3697,SAT,,22.162,
10,4,1,9.870451,0,60.0,4423847,19.0438,0.0,1,9.870451,2,209.4135,SAT,,25.79,
11,4,1,11.41953,0,60.0,526498,24.1972,0.0,1,11.41953,2,233.6107,SAT,,37.849,
