Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,1,-0.9333333333333333,0,60.0,7132216,1.12718,0.0,1,-0.9333333333333333,0,1.12718,SAT,,9.625,
2,1,1,-0.9,0,60.0,16300784,0.979848,0.0,1,-0.9,1,2.107028,SAT,,7.748,
3,2,1,1.0E9,0,60.0,7132216,0.0,0.0,-1,1.0E9,1,2.107028,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.302,
4,1,1,-0.9666666666666667,0,60.0,9885402,0.966972,0.0,1,-0.9666666666666667,1,3.0740000000000003,SAT,,7.185,
5,3,1,1.0E9,0,60.0,7132216,0.0,0.0,-1,1.0E9,1,3.0740000000000003,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.245,
6,1,1,-0.9666666666666667,0,60.0,8166739,0.967258,0.0,1,-0.9666666666666667,2,4.041258,SAT,,7.304,
7,4,1,1.0E9,0,60.0,8166739,0.0,0.0,-1,1.0E9,2,4.041258,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.241,
8,1,1,-0.9666666666666667,0,60.0,7323223,0.959206,0.0,1,-0.9666666666666667,2,5.000464,SAT,,7.156,
9,5,1,1.0E9,0,60.0,7132216,0.0,0.0,-1,1.0E9,2,5.000464,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.219,
10,1,1,-0.8666666666666667,0,60.0,5175104,0.964958,0.0,1,-0.8666666666666667,3,5.965422,SAT,,7.445,
11,6,1,-0.26666666666666666,0,60.0,7323223,1.05585,0.0,1,-0.26666666666666666,3,7.021272,SAT,,7.248,
12,1,1,-0.9,0,60.0,13628240,0.972927,0.0,1,-0.9,3,7.994199,SAT,,7.251,
13,7,1,1.0E9,0,60.0,13628240,0.0,0.0,-1,1.0E9,3,7.994199,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.234,
14,1,1,-1.0,0,60.0,1174838,0.96689,0.0,1,-1.0,4,8.961089,SAT,,7.298,
15,8,1,1.0E9,0,60.0,9885402,0.0,0.0,-1,1.0E9,4,8.961089,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.217,
16,1,1,-0.9333333333333333,0,60.0,3887279,0.969147,0.0,1,-0.9333333333333333,4,9.930235999999999,SAT,,7.14,
17,9,1,1.0E9,0,60.0,7323223,0.0,0.0,-1,1.0E9,4,9.930235999999999,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.263,
18,1,1,-0.9666666666666667,0,60.0,8080280,0.964159,0.0,1,-0.9666666666666667,5,10.894395,SAT,,7.326,
19,10,1,1.0E9,0,60.0,3887279,0.0,0.0,-1,1.0E9,5,10.894395,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.23,
20,1,1,-1.0,0,60.0,11803602,0.965745,0.0,1,-1.0,5,11.86014,SAT,,7.224,
21,11,1,1.0E9,0,60.0,7132216,0.0,0.0,-1,1.0E9,5,11.86014,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.208,
22,1,1,-0.9333333333333333,0,60.0,2889649,1.00155,0.0,1,-0.9333333333333333,6,12.86169,SAT,,7.253,
23,12,1,1.0E9,0,60.0,7323223,0.0,0.0,-1,1.0E9,6,12.86169,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.341,
24,1,1,-0.9,0,60.0,6944228,0.963853,0.0,1,-0.9,6,13.825543,SAT,,7.145,
25,13,1,1.0E9,0,60.0,8080280,0.0,0.0,-1,1.0E9,6,13.825543,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.363,
26,1,1,-1.0,0,60.0,399128,0.999925,0.0,1,-1.0,7,14.825467999999999,SAT,,7.306,
27,14,1,1.0E9,0,60.0,11803602,0.0,0.0,-1,1.0E9,7,14.825467999999999,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.195,
28,1,1,-0.9666666666666667,0,60.0,3029631,0.966013,0.0,1,-0.9666666666666667,7,15.791481,SAT,,7.12,
29,15,1,1.0E9,0,60.0,8080280,0.0,0.0,-1,1.0E9,7,15.791481,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.222,
30,1,1,-0.9666666666666667,0,60.0,12604728,0.963862,0.0,1,-0.9666666666666667,8,16.755343,SAT,,7.126,
31,16,1,1.0E9,0,60.0,1174838,0.0,0.0,-1,1.0E9,8,16.755343,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.173,
32,1,1,-0.9333333333333333,0,60.0,14702500,0.954088,0.0,1,-0.9333333333333333,8,17.709431,SAT,,7.1,
33,17,1,-0.26666666666666666,0,60.0,399128,1.22046,0.0,1,-0.26666666666666666,8,18.929890999999998,SAT,,7.414,
34,1,1,-0.8333333333333334,0,60.0,282757,0.969641,0.0,1,-0.8333333333333334,9,19.899531999999997,SAT,,7.12,
35,18,1,-0.9,0,60.0,6944228,0.964471,0.0,1,-0.9,9,20.864002999999997,SAT,,7.108,
36,1,1,-0.9666666666666667,0,60.0,12198105,0.986596,0.0,1,-0.9666666666666667,9,21.850598999999995,SAT,,7.206,
37,19,1,1.0E9,0,60.0,2889649,0.0,0.0,-1,1.0E9,9,21.850598999999995,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.221,
38,1,1,-0.9333333333333333,0,60.0,1430855,0.952236,0.0,1,-0.9333333333333333,10,22.802834999999995,SAT,,7.114,
39,20,1,1.0E9,0,60.0,8166739,0.0,0.0,-1,1.0E9,10,22.802834999999995,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.188,
40,1,1,-1.0,0,60.0,6147775,0.991525,0.0,1,-1.0,10,23.794359999999994,SAT,,7.204,
41,21,1,1.0E9,0,60.0,399128,0.0,0.0,-1,1.0E9,10,23.794359999999994,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.183,
42,1,1,-0.9666666666666667,0,60.0,15123405,0.951158,0.0,1,-0.9666666666666667,11,24.745517999999993,SAT,,7.112,
43,22,1,1.0E9,0,60.0,1174838,0.0,0.0,-1,1.0E9,11,24.745517999999993,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.18,
44,1,1,-1.0,0,60.0,13571927,0.945732,0.0,1,-1.0,11,25.691249999999993,SAT,,7.116,
45,23,1,1.0E9,0,60.0,16300784,0.0,0.0,-1,1.0E9,11,25.691249999999993,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.197,
46,1,1,-0.9666666666666667,0,60.0,4034940,0.962525,0.0,1,-0.9666666666666667,12,26.653774999999992,SAT,,7.091,
47,24,1,1.0E9,0,60.0,399128,0.0,0.0,-1,1.0E9,12,26.653774999999992,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.169,
48,1,1,-0.9666666666666667,0,60.0,1447382,0.948382,0.0,1,-0.9666666666666667,12,27.60215699999999,SAT,,7.099,
49,25,1,-0.13333333333333333,0,60.0,11803602,0.978593,0.0,1,-0.13333333333333333,12,28.58074999999999,SAT,,7.122,
50,1,1,-1.0,0,60.0,15291837,0.934671,0.0,1,-1.0,13,29.515420999999993,SAT,,7.048,
51,26,1,1.0E9,0,60.0,12604728,0.0,0.0,-1,1.0E9,13,29.515420999999993,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.162,
52,1,1,-0.9333333333333333,0,60.0,8233266,0.939645,0.0,1,-0.9333333333333333,13,30.45506599999999,SAT,,7.055,
53,27,1,-0.3,0,60.0,3887279,0.959784,0.0,1,-0.3,13,31.41484999999999,SAT,,7.089,
54,1,1,-0.9333333333333333,0,60.0,167217,0.934944,0.0,1,-0.9333333333333333,14,32.34979399999999,SAT,,7.117,
55,28,1,1.0E9,0,60.0,11803602,0.0,0.0,-1,1.0E9,14,32.34979399999999,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.195,
56,1,1,-0.9666666666666667,0,60.0,13353860,0.932029,0.0,1,-0.9666666666666667,14,33.28182299999999,SAT,,7.042,
57,29,1,1.0E9,0,60.0,1174838,0.0,0.0,-1,1.0E9,14,33.28182299999999,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.14,
58,1,1,-1.0,0,60.0,644344,0.928745,0.0,1,-1.0,15,34.21056799999999,SAT,,7.03,
59,30,1,-0.06666666666666667,0,60.0,16300784,0.929548,0.0,1,-0.06666666666666667,15,35.140115999999985,SAT,,7.015,
60,1,1,-0.9666666666666667,0,60.0,3650681,0.921335,0.0,1,-0.9666666666666667,15,36.061450999999984,SAT,,7.034,
61,31,1,1.0E9,0,60.0,13628240,0.0,0.0,-1,1.0E9,15,36.061450999999984,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.02,
62,1,1,-0.9333333333333333,0,60.0,15402417,0.911317,0.0,1,-0.9333333333333333,16,36.97276799999998,SAT,,7.05,
63,32,1,1.0E9,0,60.0,8233266,0.0,0.0,-1,1.0E9,16,36.97276799999998,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.014,
