Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,1,-0.9666666666666667,0,60.0,2858599,1.11837,0.0,1,-0.9666666666666667,0,1.11837,SAT,,9.633,
2,1,1,-0.9666666666666667,0,60.0,14065360,0.999666,0.0,1,-0.9666666666666667,1,2.118036,SAT,,7.783,
3,2,1,1.0E9,0,60.0,14065360,0.0,0.0,-1,1.0E9,1,2.118036,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.366,
4,1,1,-0.9333333333333333,0,60.0,13731719,1.01237,0.0,1,-0.9333333333333333,1,3.130406,SAT,,7.273,
5,3,1,1.0E9,0,60.0,2858599,0.0,0.0,-1,1.0E9,1,3.130406,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.307,
6,1,1,-0.9,0,60.0,13241119,0.969759,0.0,1,-0.9,2,4.100165,SAT,,7.24,
7,4,1,1.0E9,0,60.0,13731719,0.0,0.0,-1,1.0E9,2,4.100165,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.3,
8,1,1,-0.9666666666666667,0,60.0,5386594,0.969171,0.0,1,-0.9666666666666667,2,5.069336,SAT,,7.173,
9,5,1,1.0E9,0,60.0,14065360,0.0,0.0,-1,1.0E9,2,5.069336,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.32,
10,1,1,-0.8333333333333334,0,60.0,10876555,0.944337,0.0,1,-0.8333333333333334,3,6.013673,SAT,,7.277,
11,6,1,-0.6666666666666666,0,60.0,5386594,1.17551,0.0,1,-0.6666666666666666,3,7.189183,SAT,,7.37,
12,1,1,-0.9,0,60.0,15086955,0.933566,0.0,1,-0.9,3,8.122749,SAT,,7.213,
13,7,1,1.0E9,0,60.0,2858599,0.0,0.0,-1,1.0E9,3,8.122749,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.299,
14,1,1,-0.8666666666666667,0,60.0,6624408,0.945317,0.0,1,-0.8666666666666667,4,9.068066,SAT,,7.273,
15,8,1,-0.26666666666666666,0,60.0,14065360,1.16615,0.0,1,-0.26666666666666666,4,10.234216,SAT,,7.483,
16,1,1,-0.9333333333333333,0,60.0,12935738,0.89299,0.0,1,-0.9333333333333333,4,11.127206,SAT,,7.142,
17,9,1,1.0E9,0,60.0,15086955,0.0,0.0,-1,1.0E9,4,11.127206,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.16,
18,1,1,-1.0,0,60.0,10541034,0.895476,0.0,1,-1.0,5,12.022682,SAT,,7.238,
19,10,1,1.0E9,0,60.0,14065360,0.0,0.0,-1,1.0E9,5,12.022682,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.129,
20,1,1,-1.0,0,60.0,13168847,0.915875,0.0,1,-1.0,5,12.938557,SAT,,7.087,
21,11,1,1.0E9,0,60.0,5386594,0.0,0.0,-1,1.0E9,5,12.938557,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.319,
22,1,1,-0.9666666666666667,0,60.0,5267095,0.914632,0.0,1,-0.9666666666666667,6,13.853188999999999,SAT,,7.099,
23,12,1,-0.9666666666666667,0,60.0,14065360,0.902625,0.0,1,-0.9666666666666667,6,14.755813999999999,SAT,,7.106,
24,12,1,-0.9333333333333333,0,60.0,12935738,0.915631,0.0,1,-0.9333333333333333,6,15.671444999999999,SAT,,7.102,
25,12,1,-1.0,0,60.0,13168847,0.95608,0.0,1,-1.0,6,16.627525,SAT,,8.089,
26,12,1,-0.9666666666666667,0,60.0,5386594,0.888041,0.0,1,-0.9666666666666667,6,17.515566,SAT,,7.123,
27,12,1,-0.9666666666666667,0,60.0,5267095,0.89168,0.0,1,-0.9666666666666667,6,18.407246,SAT,,7.083,
28,12,1,-0.8666666666666667,0,60.0,6624408,0.876467,0.0,1,-0.8666666666666667,6,19.283713000000002,SAT,,7.081,
29,12,1,-0.9,0,60.0,13241119,0.892631,0.0,1,-0.9,6,20.176344000000004,SAT,,7.082,
30,12,1,-0.8333333333333334,0,60.0,10876555,0.87744,0.0,1,-0.8333333333333334,6,21.053784000000004,SAT,,7.113,
31,12,1,-0.9,0,60.0,2858599,0.878777,0.0,1,-0.9,6,21.932561000000003,SAT,,7.088,
32,12,1,-0.9666666666666667,0,60.0,10541034,0.877739,0.0,1,-0.9666666666666667,6,22.810300000000005,SAT,,7.094,
33,12,1,-0.9,0,60.0,15086955,0.884591,0.0,1,-0.9,6,23.694891000000005,SAT,,7.109,
34,12,1,-0.9333333333333333,0,60.0,13731719,0.891505,0.0,1,-0.9333333333333333,6,24.586396000000004,SAT,,7.12,
35,1,1,-0.9333333333333333,0,60.0,742998,0.913163,0.0,1,-0.9333333333333333,6,25.499559000000005,SAT,,7.12,
36,13,1,-0.3,0,60.0,10541034,1.05158,0.0,1,-0.3,6,26.551139000000006,SAT,,7.26,
37,1,1,-0.9666666666666667,0,60.0,8300027,0.902415,0.0,1,-0.9666666666666667,7,27.453554000000008,SAT,,7.223,
38,14,1,-0.23333333333333334,0,60.0,15086955,0.847199,0.0,1,-0.23333333333333334,7,28.300753000000007,SAT,,7.11,
39,1,1,-0.9666666666666667,0,60.0,16680868,0.919162,0.0,1,-0.9666666666666667,7,29.219915000000007,SAT,,7.092,
40,15,1,1.0E9,0,60.0,5267095,0.0,0.0,-1,1.0E9,7,29.219915000000007,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.268,
41,1,1,-0.9666666666666667,0,60.0,4069818,0.91701,0.0,1,-0.9666666666666667,8,30.13692500000001,SAT,,7.098,
42,16,1,1.0E9,0,60.0,10876555,0.0,0.0,-1,1.0E9,8,30.13692500000001,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.103,
43,1,1,-0.9333333333333333,0,60.0,303099,0.909117,0.0,1,-0.9333333333333333,8,31.046042000000007,SAT,,7.084,
44,17,1,1.0E9,0,60.0,13241119,0.0,0.0,-1,1.0E9,8,31.046042000000007,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.179,
45,1,1,-1.0,0,60.0,12154221,0.913577,0.0,1,-1.0,9,31.959619000000007,SAT,,7.131,
46,18,1,1.0E9,0,60.0,12935738,0.0,0.0,-1,1.0E9,9,31.959619000000007,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.116,
47,1,1,-0.9333333333333333,0,60.0,5600317,0.923652,0.0,1,-0.9333333333333333,9,32.88327100000001,SAT,,7.106,
48,19,1,-0.3333333333333333,0,60.0,5386594,1.17214,0.0,1,-0.3333333333333333,9,34.05541100000001,SAT,,7.345,
49,1,1,-0.9666666666666667,0,60.0,9641566,0.906826,0.0,1,-0.9666666666666667,10,34.96223700000001,SAT,,7.067,
50,20,1,-1.0,0,60.0,13168847,0.91073,0.0,1,-1.0,10,35.87296700000001,SAT,,7.08,
51,20,1,-0.9333333333333333,0,60.0,12935738,0.910336,0.0,1,-0.9333333333333333,10,36.78330300000001,SAT,,7.074,
52,20,1,-0.9666666666666667,0,60.0,5267095,0.920112,0.0,1,-0.9666666666666667,10,37.703415000000014,SAT,,7.091,
53,20,1,-1.0,0,60.0,10541034,0.909394,0.0,1,-1.0,10,38.61280900000001,SAT,,7.078,
54,20,1,-0.9666666666666667,0,60.0,4069818,0.919415,0.0,1,-0.9666666666666667,10,39.532224000000014,SAT,,7.083,
55,20,1,-0.9,0,60.0,13241119,0.912937,0.0,1,-0.9,10,40.44516100000001,SAT,,7.092,
56,20,1,-1.0,0,60.0,5386594,0.923469,0.0,1,-1.0,10,41.36863000000001,SAT,,7.091,
57,20,1,-0.9666666666666667,0,60.0,9641566,0.919315,0.0,1,-0.9666666666666667,10,42.28794500000001,SAT,,7.107,
58,20,1,-0.9333333333333333,0,60.0,303099,0.917667,0.0,1,-0.9333333333333333,10,43.20561200000001,SAT,,7.063,
59,20,1,-0.8333333333333334,0,60.0,10876555,0.912822,0.0,1,-0.8333333333333334,10,44.11843400000001,SAT,,7.069,
60,20,1,-0.9,0,60.0,15086955,0.911253,0.0,1,-0.9,10,45.02968700000001,SAT,,7.054,
61,20,1,-0.9333333333333333,0,60.0,5600317,0.911838,0.0,1,-0.9333333333333333,10,45.94152500000001,SAT,,7.107,
62,20,1,-0.9666666666666667,0,60.0,12154221,0.928854,0.0,1,-0.9666666666666667,10,46.870379000000014,SAT,,7.083,
63,20,1,-0.9333333333333333,0,60.0,742998,0.927505,0.0,1,-0.9333333333333333,10,47.79788400000001,SAT,,7.07,
64,20,1,-0.9666666666666667,0,60.0,14065360,0.934394,0.0,1,-0.9666666666666667,10,48.73227800000001,SAT,,7.054,
65,20,1,-0.9666666666666667,0,60.0,2858599,0.915064,0.0,1,-0.9666666666666667,10,49.64734200000001,SAT,,7.042,
66,20,1,-0.9666666666666667,0,60.0,8300027,0.916266,0.0,1,-0.9666666666666667,10,50.56360800000001,SAT,,7.045,
67,20,1,-0.9333333333333333,0,60.0,16680868,0.936688,0.0,1,-0.9333333333333333,10,51.500296000000006,SAT,,7.253,
68,20,1,-0.8666666666666667,0,60.0,6624408,0.92405,0.0,1,-0.8666666666666667,10,52.42434600000001,SAT,,7.05,
69,20,1,-0.9333333333333333,0,60.0,13731719,0.922797,0.0,1,-0.9333333333333333,10,53.34714300000001,SAT,,7.058,
70,1,1,-0.9333333333333333,0,60.0,1357755,0.940734,0.0,1,-0.9333333333333333,10,54.28787700000001,SAT,,7.108,
71,21,1,1.0E9,0,60.0,5600317,0.0,0.0,-1,1.0E9,10,54.28787700000001,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.045,
72,1,1,-0.8666666666666667,0,60.0,5935240,0.923075,0.0,1,-0.8666666666666667,11,55.210952000000006,SAT,,7.09,
73,22,1,-0.7666666666666667,0,60.0,8300027,1.06041,0.0,1,-0.7666666666666667,11,56.271362,SAT,,7.189,
74,1,1,-0.9333333333333333,0,60.0,11998520,0.933412,0.0,1,-0.9333333333333333,11,57.204774,SAT,,7.024,
75,23,1,-0.23333333333333334,0,60.0,12154221,1.11951,0.0,1,-0.23333333333333334,11,58.324284,SAT,,7.79,
76,1,1,-0.8666666666666667,0,60.0,13028843,0.937196,0.0,1,-0.8666666666666667,12,59.26148,SAT,,7.157,
77,24,1,-0.9666666666666667,0,60.0,4069818,0.953069,0.0,1,-0.9666666666666667,12,60.214549,SAT,,7.104,
78,24,1,-0.9333333333333333,0,60.0,5600317,0.949387,0.0,1,-0.9333333333333333,12,61.163936,SAT,,7.091,
79,24,1,-0.9666666666666667,0,60.0,14065360,0.926248,0.0,1,-0.9666666666666667,12,62.090184,SAT,,7.036,
80,24,1,-0.9333333333333333,0,60.0,12935738,0.917222,0.0,1,-0.9333333333333333,12,63.007406,SAT,,7.042,
81,24,1,-0.8666666666666667,0,60.0,13028843,0.908323,0.0,1,-0.8666666666666667,12,63.915729000000006,SAT,,7.029,
82,24,1,-0.9666666666666667,0,60.0,9641566,0.899527,0.0,1,-0.9666666666666667,12,64.815256,SAT,,7.022,
