Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
25,10,1,-0.9,0,60.0,13064023,0.907661,0.0,1,-0.9,5,18.036387,SAT,,7.108,
26,10,1,-0.8666666666666667,0,60.0,4711839,0.940788,0.0,1,-0.8666666666666667,5,18.977175000000003,SAT,,7.238,
27,10,1,-0.8666666666666667,0,60.0,16086806,0.984013,0.0,1,-0.8666666666666667,5,19.961188000000003,SAT,,7.805,
28,10,1,-0.9333333333333333,0,60.0,4630441,0.911613,0.0,1,-0.9333333333333333,5,20.872801000000003,SAT,,7.227,
29,10,1,-0.9666666666666667,0,60.0,9902961,0.945426,0.0,1,-0.9666666666666667,5,21.818227000000004,SAT,,7.235,
30,11,1,-0.3333333333333333,0,60.0,9278017,1.02513,0.0,1,-0.3333333333333333,5,22.843357000000005,SAT,,7.284,
31,10,1,-1.0,0,60.0,14158062,0.956707,0.0,1,-1.0,6,23.800064000000006,SAT,,7.373,
32,12,1,-0.9,0,60.0,7684822,1.00088,0.0,1,-0.9,6,24.800944000000005,SAT,,7.308,
33,10,1,-0.9,0,60.0,15322102,1.00655,0.0,1,-0.9,6,25.807494000000005,SAT,,7.46,
34,13,1,1.0E9,0,60.0,15143142,0.0,0.0,-1,1.0E9,6,25.807494000000005,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.463,
35,10,1,-1.0,0,60.0,621443,0.964975,0.0,1,-1.0,7,26.772469000000005,SAT,,7.262,
36,14,1,-0.9,0,60.0,15322102,0.963553,0.0,1,-0.9,7,27.736022000000006,SAT,,7.192,
37,10,1,-0.9666666666666667,0,60.0,15547184,0.940014,0.0,1,-0.9666666666666667,7,28.676036000000007,SAT,,7.072,
38,15,1,-0.26666666666666666,0,60.0,9269544,1.12279,0.0,1,-0.26666666666666666,7,29.798826000000005,SAT,,7.271,
39,10,1,-0.9,0,60.0,7768038,0.908037,0.0,1,-0.9,8,30.706863000000006,SAT,,7.037,
40,16,1,1.0E9,0,60.0,9902961,0.0,0.0,-1,1.0E9,8,30.706863000000006,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.01,
41,10,1,-1.0,0,60.0,6033131,0.910915,0.0,1,-1.0,8,31.617778000000005,SAT,,7.01,
42,17,1,1.0E9,0,60.0,15143142,0.0,0.0,-1,1.0E9,8,31.617778000000005,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,6.985,
43,10,1,-1.0,0,60.0,583722,0.904726,0.0,1,-1.0,9,32.522504000000005,SAT,,7.029,
44,18,1,-0.3333333333333333,0,60.0,15322102,0.836957,0.0,1,-0.3333333333333333,9,33.359461,SAT,,7.003,
45,10,1,-1.0,0,60.0,5427417,0.897543,0.0,1,-1.0,9,34.257004,SAT,,7.031,
46,19,1,1.0E9,0,60.0,5427417,0.0,0.0,-1,1.0E9,9,34.257004,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,6.996,
47,10,1,-0.9666666666666667,0,60.0,2946833,0.90264,0.0,1,-0.9666666666666667,10,35.159644,SAT,,7.012,
48,20,1,-0.3,0,60.0,14158062,0.892802,0.0,1,-0.3,10,36.052446,SAT,,7.007,
49,10,1,-0.9,0,60.0,16387301,0.880112,0.0,1,-0.9,10,36.932558,SAT,,7.005,
50,21,1,1.0E9,0,60.0,583722,0.0,0.0,-1,1.0E9,10,36.932558,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.53,
51,10,1,-1.0,0,60.0,12739569,0.901624,0.0,1,-1.0,11,37.834182,SAT,,7.025,
52,22,1,-0.9333333333333333,0,60.0,7684822,0.911948,0.0,1,-0.9333333333333333,11,38.74613,SAT,,7.082,
53,10,1,-0.8666666666666667,0,60.0,9322132,0.924634,0.0,1,-0.8666666666666667,11,39.670764,SAT,,7.111,
54,23,1,1.0E9,0,60.0,15143142,0.0,0.0,-1,1.0E9,11,39.670764,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.229,
55,10,1,-1.0,0,60.0,15779349,0.937301,0.0,1,-1.0,12,40.608064999999996,SAT,,7.171,
56,24,1,1.0E9,0,60.0,2946833,0.0,0.0,-1,1.0E9,12,40.608064999999996,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.209,
57,10,1,-0.8333333333333334,0,60.0,3330268,0.934345,0.0,1,-0.8333333333333334,12,41.54241,SAT,,7.13,
58,25,1,1.0E9,0,60.0,15322102,0.0,0.0,-1,1.0E9,12,41.54241,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.205,
59,10,1,-0.9666666666666667,0,60.0,2592377,0.941239,0.0,1,-0.9666666666666667,13,42.483649,SAT,,7.125,
60,14,1,-0.8333333333333334,0,60.0,3330268,0.93331,0.0,1,-0.8333333333333334,13,43.416959,SAT,,7.105,
61,10,1,-0.9666666666666667,0,60.0,4531100,0.936788,0.0,1,-0.9666666666666667,13,44.353747,SAT,,7.07,
62,26,1,1.0E9,0,60.0,14158062,0.0,0.0,-1,1.0E9,13,44.353747,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.138,
63,10,1,-1.0,0,60.0,1811293,0.884467,0.0,1,-1.0,14,45.238214,SAT,,6.994,
64,27,1,1.0E9,0,60.0,583722,0.0,0.0,-1,1.0E9,14,45.238214,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,6.988,
65,10,1,-0.9666666666666667,0,60.0,14764008,0.846738,0.0,1,-0.9666666666666667,14,46.084952,SAT,,7.013,
66,28,1,1.0E9,0,60.0,9269544,0.0,0.0,-1,1.0E9,14,46.084952,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,6.985,
67,10,1,-0.9,0,60.0,14648975,0.854632,0.0,1,-0.9,15,46.939584,SAT,,7.0,
68,29,1,-0.7,0,60.0,2592377,1.0688,0.0,1,-0.7,15,48.00838400000001,SAT,,7.164,
69,10,1,-0.9333333333333333,0,60.0,9089192,0.873765,0.0,1,-0.9333333333333333,15,48.882149000000005,SAT,,7.104,
70,30,1,1.0E9,0,60.0,15779349,0.0,0.0,-1,1.0E9,15,48.882149000000005,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.225,
71,10,1,-0.9333333333333333,0,60.0,16048659,0.880195,0.0,1,-0.9333333333333333,16,49.762344000000006,SAT,,7.768,
72,31,1,-1.0,0,60.0,1811293,0.887486,0.0,1,-1.0,16,50.64983000000001,SAT,,7.129,
73,31,1,-1.0,0,60.0,15779349,0.955017,0.0,1,-1.0,16,51.60484700000001,SAT,,7.243,
74,31,1,-0.8333333333333334,0,60.0,16086806,0.940512,0.0,1,-0.8333333333333334,16,52.545359000000005,SAT,,7.087,
75,10,1,-1.0,0,60.0,11768186,0.912334,0.0,1,-1.0,16,53.457693000000006,SAT,,7.01,
76,32,1,1.0E9,0,60.0,2592377,0.0,0.0,-1,1.0E9,16,53.457693000000006,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,7.01,
77,10,1,-0.9333333333333333,0,60.0,8961581,0.89534,0.0,1,-0.9333333333333333,17,54.353033,SAT,,8.159,
78,33,1,-0.9,0,60.0,13064023,1.10943,0.0,1,-0.9,17,55.46246300000001,SAT,,7.388,
79,10,1,-1.0,0,60.0,15938115,0.845909,0.0,1,-1.0,17,56.308372000000006,SAT,,7.017,
80,34,1,1.0E9,0,60.0,9269544,0.0,0.0,-1,1.0E9,17,56.308372000000006,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,6.972,
81,10,1,-0.9333333333333333,0,60.0,2162486,0.827665,0.0,1,-0.9333333333333333,18,57.13603700000001,SAT,,7.531,
82,35,1,-0.3,0,60.0,9278017,1.02984,0.0,1,-0.3,18,58.16587700000001,SAT,,7.147,
