Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,1,12.004412,0,60.0,8534496,21.6528,0.0,1,12.004412,0,21.6528,SAT,,31.669,
2,1,1,11.379096,0,60.0,7320984,20.5497,0.0,1,11.379096,1,42.2025,SAT,,28.612,
3,2,1,11.04965,0,60.0,7320984,19.8419,0.0,1,11.04965,1,62.044399999999996,SAT,,26.982,
4,2,1,10.518826,0,60.0,8534496,19.7357,0.0,1,10.518826,1,81.7801,SAT,,26.72,
5,2,1,10.302741,0,60.0,1677411,19.1994,0.0,1,10.302741,1,100.9795,SAT,,26.289,
6,3,1,9.970553,0,60.0,1677411,18.9143,0.0,1,9.970553,1,119.8938,SAT,,25.915,
7,3,1,9.714755,0,60.0,8534496,18.6661,0.0,1,9.714755,1,138.5599,SAT,,25.565,
8,3,1,9.603772,0,60.0,7320984,18.6104,0.0,1,9.603772,1,157.1703,SAT,,25.47,
9,3,1,9.416903,0,60.0,10431359,18.4183,0.0,1,9.416903,2,175.58859999999999,SAT,,25.443,
10,4,1,9.323253,0,60.0,8534496,18.3227,0.0,1,9.323253,2,193.91129999999998,SAT,,25.204,
11,4,1,9.28827,0,60.0,1677411,18.4856,0.0,1,9.28827,2,212.3969,SAT,,25.54,
12,4,1,9.240613,0,60.0,7320984,18.3036,0.0,1,9.240613,2,230.70049999999998,SAT,,25.139,
